,id,label
26403,395034873,282
26404,395065600,53
26405,395177169,53
26406,395184513,106
26407,395184517,106
26408,395184523,106
26409,395184526,106
26410,395184529,106
26411,395184539,106
26412,395184541,106
26413,395184544,106
26414,395184547,106
26415,395184549,106
26416,395305239,144
26417,395349091,144
26418,395409172,153
26419,395410781,153
26420,395412152,153
26421,395491378,275
26422,395523241,144
26423,395524691,307
26424,395535275,144
26425,395537739,144
26426,395582374,178
26427,395675936,144
26428,395683548,144
26429,395691329,144
26430,395692460,53
26431,395692461,53
26432,395695851,53
26433,395695853,53
26434,395768016,144
26435,395902212,144
26436,395903663,144
26437,395988684,134
26438,395988685,134
26439,395988686,134
26440,395988687,74
26441,395988688,74
26442,395988689,86
26443,396000264,133
26444,396000265,133
26445,396000266,133
26446,396000267,133
26447,396043765,53
26448,396043766,144
26449,396048363,144
26450,396051344,48
26451,396056782,194
26452,396070540,194
26453,396202456,48
26454,396469812,53
26455,396586804,53
26456,396596032,85
26457,396599464,82
26458,396708267,144
26459,396708269,144
26460,396708270,53
26461,396708271,53
26462,396742584,144
26463,396742833,53
26464,396742834,53
26465,396923503,127
26466,397033378,174
26467,397057751,273
26468,397057753,273
26469,397058659,303
26470,397058660,130
26471,397058661,130
26472,397058662,130
26473,397092918,53
26474,397113136,21
26475,397174707,167
26476,397174708,167
26477,397174709,167
26478,397174710,167
26479,397174711,167
26480,397177852,167
26481,397301020,284
26482,397429638,130
26483,397487737,19
26484,397487840,19
26485,397487842,19
26486,397493730,270
26487,397628362,106
26488,397628363,106
26489,397640221,106
26490,397640224,106
26491,397680782,277
26492,397717627,308
26493,397773985,133
26494,397805134,130
26495,397845734,243
26496,397868797,106
26497,397868799,106
26498,397868800,106
26499,397966630,131
26500,397966631,243
26501,397966632,131
26502,398178328,243
26503,398182924,131
26504,398184196,131
26505,398332993,192
26506,398337148,192
26507,398337154,192
26508,398616942,46
26509,398616947,46
26510,398931011,131
26511,398988291,43
26512,399085877,130
26513,399085878,130
26514,399085880,130
26515,399129116,134
26516,399129119,134
26517,399129120,134
26518,399129122,134
26519,399129124,134
26520,399129126,134
26521,399250050,309
26522,399273048,194
26523,399273049,194
26524,399273050,194
26525,399273051,194
26526,399273052,194
26527,399274691,133
26528,399274692,133
26529,399277092,133
26530,399280163,133
26531,399281245,133
26532,399281762,133
26533,399422383,68
26534,399422385,68
26535,399428758,68
26536,399428760,68
26537,399431269,194
26538,399908721,258
26539,399960005,258
26540,399981985,19
26541,399981986,19
26542,399982018,19
26543,400207221,292
26544,400510935,192
26545,400735302,207
26546,400735303,207
26547,400803236,96
26548,401113135,131
26549,401113136,131
26550,401113137,131
26551,401113139,131
26552,401191925,117
26553,401191928,117
26554,401290404,235
26555,401308664,82
26556,401308838,131
26557,401308839,131
26558,401308840,131
26559,401529121,117
26560,401529123,117
26561,401529124,117
26562,401529125,117
26563,401529127,117
26564,401529128,117
26565,401529129,117
26566,401529131,117
26567,401529132,117
26568,401529133,117
26569,401529136,117
26570,401529139,117
26571,401529142,117
26572,401529148,117
26573,401529157,117
26574,401529159,117
26575,401529161,117
26576,401529163,117
26577,401529164,117
26578,401736867,275
26579,401767547,201
26580,401772087,201
26581,401772088,201
26582,401772089,201
26583,401781493,201
26584,401781496,201
26585,401781497,201
26586,401781498,201
26587,401781499,201
26588,401781501,201
26589,401781502,201
26590,401781503,201
26591,401781504,201
26592,401781505,201
26593,401787724,275
26594,401788093,275
26595,401788269,275
26596,401789696,275
26597,402012627,308
26598,402058132,292
26599,402061427,292
26600,402345096,123
26601,402385569,282
26602,402386714,282
26603,402390241,282
26604,402456550,76
26605,402456552,76
26606,402788222,222
26607,402788233,222
26608,402788235,222
26609,402992318,282
26610,402992325,282
26611,403446014,109
26612,403454627,74
26613,403615731,289
26614,403628004,154
26615,403850652,16
26616,403883829,312
26617,403884967,312
26618,403884968,312
26619,403886191,312
26620,403895786,312
26621,403895789,312
26622,403949428,95
26623,403949430,95
26624,403949431,95
26625,403949432,95
26626,403949433,95
26627,403966465,12
26628,404060219,312
26629,404097022,118
26630,404097023,118
26631,404097024,118
26632,404097025,308
26633,404333914,163
26634,404333921,293
26635,404333922,293
26636,404333924,293
26637,404333926,75
26638,404333927,75
26639,404612370,144
26640,404613483,144
26641,404613968,144
26642,404640148,207
26643,404640150,192
26644,404640152,207
26645,404647013,69
26646,404781073,293
26647,405222436,22
26648,405317822,194
26649,405318815,293
26650,405367099,293
26651,405371597,133
26652,405405091,186
26653,405405092,186
26654,405405094,186
26655,405405095,186
26656,405493932,74
26657,405576229,180
26658,405576232,186
26659,405749974,302
26660,405916968,58
26661,405919820,58
26662,406033704,75
26663,406039505,103
26664,406039506,103
26665,406177364,128
26666,406177365,128
26667,406177366,238
26668,406177367,128
26669,406177368,128
26670,406191514,153
26671,406191515,32
26672,406332536,32
26673,406509620,289
26674,406509621,289
26675,406542836,58
26676,406542838,58
26677,406567942,58
26678,406567953,58
26679,406567955,58
26680,406567957,58
26681,406567958,58
26682,406570645,58
26683,406570646,58
26684,406570647,58
26685,406570648,58
26686,406570654,58
26687,406575430,58
26688,406657641,46
26689,406900507,58
26690,406900509,58
26691,406900511,58
26692,407311638,167
26693,407672708,293
26694,407740527,293
26695,407831281,126
26696,407833817,280
26697,407834867,126
26698,408051209,244
26699,408051212,244
26700,408051216,244
26701,408113131,139
26702,408113134,139
26703,408113137,139
26704,408113140,139
26705,408119813,22
26706,408121748,22
26707,408124683,22
26708,408140009,251
26709,408226105,23
26710,408372441,293
26711,408372443,293
26712,408372447,163
26713,408514681,293
26714,408514682,293
26715,408561639,30
26716,408561640,30
26717,408615962,100
26718,408862626,314
26719,408862719,314
26720,408952220,293
26721,409020835,293
26722,409039808,206
26723,409053740,128
26724,409053741,128
26725,409063621,194
26726,409063623,293
26727,409063624,293
26728,409110076,293
26729,409110079,293
26730,409227628,274
26731,409227630,274
26732,409241066,274
26733,409244390,153
26734,409244410,153
26735,409244431,153
26736,409316355,93
26737,409318815,144
26738,409318816,144
26739,409334178,234
26740,409334179,260
26741,409334180,260
26742,409447103,48
26743,409447105,48
26744,409447117,48
26745,409447118,48
26746,409447120,48
26747,409553136,309
26748,409888612,149
26749,409984605,302
26750,410068604,58
26751,410094250,58
26752,410098669,16
26753,410216401,140
26754,410216403,140
26755,410216405,140
26756,410216407,140
26757,410216411,140
26758,410216413,140
26759,410216415,140
26760,410216418,140
26761,410216420,140
26762,410303590,306
26763,410303591,279
26764,410303592,306
26765,410303593,306
26766,410303594,172
26767,410303595,172
26768,410303597,172
26769,410303599,172
26770,410303604,279
26771,410303605,306
26772,410303606,172
26773,410303607,306
26774,410303608,306
26775,410303612,306
26776,410312053,282
26777,410336521,279
26778,410936534,140
26779,410936535,140
26780,410936536,140
26781,410936544,140
26782,410936545,140
26783,410936549,140
26784,410936550,140
26785,410936551,140
26786,410936552,140
26787,410936555,140
26788,410936566,140
26789,410936567,140
26790,410936568,140
26791,410936569,140
26792,410936570,140
26793,410936571,140
26794,410936573,140
26795,410936575,140
26796,410949882,140
26797,410949883,140
26798,410949886,140
26799,410949887,140
26800,410949888,140
26801,410949889,140
26802,410949890,140
26803,410949892,140
26804,410949899,140
26805,410949900,140
26806,410949902,140
26807,410949904,140
26808,410949906,140
26809,410949907,140
26810,410949908,140
26811,410949909,140
26812,410949910,140
26813,410949911,140
26814,410952424,140
26815,410952426,140
26816,410952430,140
26817,410952432,140
26818,410952435,140
26819,410952441,140
26820,410952443,140
26821,410952445,140
26822,410952451,140
26823,410952460,140
26824,410952463,140
26825,410952467,140
26826,410952468,140
26827,410952470,140
26828,410952476,140
26829,410952478,140
26830,410952481,140
26831,410955708,140
26832,410955710,140
26833,410955711,140
26834,410955712,140
26835,410955713,140
26836,410955714,140
26837,410961371,140
26838,410961373,140
26839,410961375,140
26840,410961381,140
26841,410961383,140
26842,410961385,140
26843,410961387,140
26844,410961390,140
26845,410961392,140
26846,410961395,140
26847,410961399,140
26848,410961400,140
26849,410961402,140
26850,410961404,140
26851,411021348,123
26852,411082088,85
26853,411095362,140
26854,411096510,140
26855,411096514,140
26856,411096515,140
26857,411096516,140
26858,411096517,140
26859,411096518,140
26860,411096519,140
26861,411096520,140
26862,411096521,140
26863,411096523,140
26864,411096524,140
26865,411096525,140
26866,411096526,140
26867,411096527,140
26868,411115254,140
26869,411115258,140
26870,411115262,140
26871,411115264,140
26872,411115266,140
26873,411115268,140
26874,411115270,140
26875,411115272,140
26876,411115274,140
26877,411115275,140
26878,411115279,140
26879,411115280,140
26880,411115282,140
26881,411115283,140
26882,411115287,140
26883,411115288,140
26884,411115292,140
26885,411115294,140
26886,411115295,140
26887,411115297,140
26888,411115300,140
26889,411115302,140
26890,411115303,140
26891,411115305,140
26892,411115311,140
26893,411115315,140
26894,411115318,140
26895,411115320,140
26896,411115331,140
26897,411115339,140
26898,411115341,140
26899,411115343,140
26900,411115349,140
26901,411115351,140
26902,411115353,140
26903,411359426,130
26904,411359427,130
26905,411359428,130
26906,411359430,260
26907,411359431,130
26908,411460210,252
26909,411460212,1
26910,411460213,1
26911,411460216,252
26912,411460217,1
26913,411460220,1
26914,411460221,1
26915,411460222,252
26916,411460224,252
26917,411460225,1
26918,411460226,1
26919,411460227,1
26920,411460228,1
26921,411460231,1
26922,411498686,213
26923,411683156,141
26924,411683160,141
26925,411683161,141
26926,411683162,141
26927,411683164,141
26928,411683166,141
26929,411683167,141
26930,411683168,141
26931,411683169,141
26932,411683170,141
26933,411683171,141
26934,411683172,141
26935,411683173,141
26936,411683174,141
26937,411683176,141
26938,411824173,141
26939,411824174,141
26940,411824175,141
26941,411824176,141
26942,411824177,141
26943,411824178,141
26944,411824179,141
26945,411824180,141
26946,411824181,141
26947,411824184,141
26948,411824187,141
26949,411824188,141
26950,411824189,141
26951,411824192,141
26952,411824193,141
26953,411824194,141
26954,411901765,252
26955,411901766,252
26956,411920541,100
26957,411999820,260
26958,412155272,128
26959,412155273,128
26960,412155274,63
26961,412155275,63
26962,412208984,242
26963,412209049,242
26964,412219379,141
26965,412219384,141
26966,412219387,141
26967,412219389,141
26968,412219391,141
26969,412219393,141
26970,412219395,141
26971,412219396,141
26972,412219399,141
26973,412219403,141
26974,412410543,182
26975,412451916,310
26976,412451917,310
26977,412490726,141
26978,412490727,141
26979,412490728,141
26980,412490729,141
26981,412490730,141
26982,412490734,141
26983,412490737,141
26984,412490738,141
26985,412490740,141
26986,412490742,141
26987,412490743,141
26988,412490746,141
26989,412490749,141
26990,412490755,141
26991,412490759,141
26992,412550053,260
26993,412720822,284
26994,412720825,284
26995,412720830,284
26996,412720831,284
26997,412743141,53
26998,412758520,284
26999,412758523,284
27000,412763311,284
27001,412783988,264
27002,412801011,284
27003,412801013,284
27004,412821339,163
27005,412849560,308
27006,412951755,186
27007,412953065,157
27008,412953066,157
27009,413040542,284
27010,413040572,284
27011,413062038,62
27012,413086804,284
27013,413086984,163
27014,413193939,273
27015,413275500,274
27016,413304152,284
27017,413304157,284
27018,413367881,274
27019,413554803,284
27020,413570859,166
27021,413596123,117
27022,413752714,128
27023,413832190,260
27024,413922537,190
27025,413948227,13
27026,413975405,117
27027,413975406,292
27028,414028108,242
27029,414028109,242
27030,414045484,242
27031,414096954,273
27032,414133730,308
27033,414174199,100
27034,414175217,100
27035,414177115,100
27036,414177122,100
27037,414186103,100
27038,414186106,100
27039,414230739,206
27040,414241174,100
27041,414461570,100
27042,414461573,100
27043,414461574,100
27044,414713548,82
27045,414755372,100
27046,414765931,153
27047,414765937,153
27048,414769334,100
27049,414769344,100
27050,414772951,85
27051,414839328,58
27052,414956992,128
27053,415095329,8
27054,415102270,8
27055,415121257,268
27056,415121359,268
27057,415380099,299
27058,415409958,4
27059,415431044,98
27060,415467400,62
27061,415467428,62
27062,415467430,62
27063,415560646,182
27064,415580971,94
27065,415581119,94
27066,415665313,53
27067,415673841,4
27068,415689713,94
27069,415689716,94
27070,415689724,94
27071,415689727,94
27072,415689729,94
27073,415805064,14
27074,415805067,14
27075,415805084,14
27076,415822143,161
27077,415822145,161
27078,415922162,109
27079,415949156,310
27080,416024499,94
27081,416025203,94
27082,416068944,316
27083,416211545,73
27084,416213524,100
27085,416213526,73
27086,416334479,117
27087,416378918,126
27088,416380417,310
27089,416381278,310
27090,416445066,316
27091,416458387,2
27092,416547912,89
27093,416549064,89
27094,416550456,89
27095,416550461,160
27096,416550463,160
27097,416551542,89
27098,416551544,289
27099,416552271,289
27100,416577905,289
27101,416579157,130
27102,416601698,292
27103,416601700,292
27104,416601702,292
27105,416601704,292
27106,416601706,292
27107,416601710,292
27108,416601711,292
27109,416601713,292
27110,416601715,292
27111,416601717,292
27112,416601719,292
27113,416601721,292
27114,416601722,292
27115,416601724,292
27116,416601727,292
27117,416601731,292
27118,416601738,292
27119,416601746,292
27120,416601750,292
27121,416601753,292
27122,416601754,292
27123,416601757,292
27124,416601764,292
27125,416606669,290
27126,416633602,267
27127,416777084,100
27128,416781943,100
27129,416781973,100
27130,416781976,100
27131,416781981,70
27132,416781985,100
27133,416784500,100
27134,416813909,93
27135,416949355,189
27136,416995742,192
27137,417047788,194
27138,417047789,194
27139,417047796,194
27140,417047805,133
27141,417210327,118
27142,417375806,160
27143,417978967,82
27144,417983708,82
27145,418042449,75
27146,418044187,75
27147,418075242,192
27148,418209520,142
27149,418209974,142
27150,418210035,142
27151,418210123,142
27152,418210320,142
27153,418210737,142
27154,418211289,142
27155,418211852,142
27156,418212553,142
27157,418213357,142
27158,418213470,142
27159,418214104,142
27160,418214147,142
27161,418214152,142
27162,418214226,142
27163,418214413,142
27164,418214414,142
27165,418214809,142
27166,418214917,142
27167,418214967,142
27168,418248986,109
27169,418301536,62
27170,418318976,149
27171,418329546,94
27172,418329550,94
27173,418345874,292
27174,418362404,62
27175,418362432,62
27176,418385071,62
27177,418385072,62
27178,418385090,62
27179,418385091,62
27180,418385092,62
27181,418493182,89
27182,418541871,19
27183,418541874,19
27184,418799855,161
27185,418799856,161
27186,418799857,161
27187,418799858,161
27188,418799860,161
27189,418799862,161
27190,418810440,167
27191,418985772,161
27192,418985773,161
27193,419006541,117
27194,419104125,31
27195,419139345,135
27196,419139634,135
27197,419139639,135
27198,419265599,147
27199,419267864,31
27200,419452549,186
27201,419517563,19
27202,419555520,74
27203,419555521,74
27204,419555522,74
27205,419555523,74
27206,419555524,74
27207,419555525,74
27208,419555526,74
27209,419555527,74
27210,419687464,105
27211,419687465,105
27212,419739615,213
27213,419757269,281
27214,419776454,282
27215,419776455,282
27216,419776459,123
27217,419776476,281
27218,419866410,89
27219,419932886,273
27220,419960967,95
27221,420026096,273
27222,420120026,292
27223,420120040,292
27224,420130379,194
27225,420130380,194
27226,420277567,284
27227,420293947,131
27228,420293949,94
27229,420293950,94
27230,420293951,94
27231,420293952,94
27232,420293954,94
27233,420293957,94
27234,420293958,94
27235,420300530,143
27236,420300532,143
27237,420300534,143
27238,420364352,95
27239,420369777,143
27240,420369791,143
27241,420411261,292
27242,420411262,292
27243,420411263,292
27244,420411266,292
27245,420411287,292
27246,420411288,117
27247,420501807,284
27248,420501808,284
27249,420504155,284
27250,420589092,130
27251,420643215,22
27252,420644079,180
27253,420644080,180
27254,420644081,180
27255,420644082,180
27256,420644083,180
27257,420644084,180
27258,420644087,180
27259,420644088,180
27260,420644089,180
27261,420644090,180
27262,420644091,180
27263,420644092,180
27264,420729588,95
27265,420729589,95
27266,420729590,143
27267,420729591,143
27268,420729593,143
27269,420729596,143
27270,420729599,143
27271,420729601,143
27272,420729603,143
27273,420729606,143
27274,420729608,143
27275,420729609,143
27276,420729611,143
27277,420729612,143
27278,420729614,143
27279,420729615,143
27280,420729616,143
27281,420729617,143
27282,420729618,143
27283,420729622,143
27284,420729623,143
27285,420729625,143
27286,420729626,143
27287,420729627,143
27288,420729628,143
27289,420729629,143
27290,420729630,143
27291,420729631,143
27292,420729634,143
27293,420738674,143
27294,420738679,143
27295,420738683,143
27296,420738686,143
27297,420738692,143
27298,420738695,143
27299,420738700,143
27300,420738702,143
27301,420738706,143
27302,420738711,143
27303,420738714,143
27304,420738718,143
27305,420738721,143
27306,420738736,143
27307,420741875,143
27308,420741880,143
27309,420752244,143
27310,420752245,143
27311,420752246,143
27312,420752247,143
27313,420752248,143
27314,420752249,143
27315,420752250,143
27316,420752251,143
27317,420752252,143
27318,420752254,143
27319,420752255,143
27320,420752257,143
27321,420752258,143
27322,420752259,143
27323,420752260,143
27324,420752265,143
27325,420752269,143
27326,420752271,143
27327,420752272,143
27328,420752274,143
27329,420752275,143
27330,420752277,143
27331,420752290,143
27332,420752291,143
27333,420752293,143
27334,420752296,143
27335,420752297,143
27336,420752300,143
27337,420752301,143
27338,420752303,143
27339,420752304,143
27340,420752305,143
27341,420752309,143
27342,420752310,143
27343,420765325,70
27344,420771825,143
27345,420771829,143
27346,420771831,143
27347,420771840,143
27348,420771844,143
27349,420771845,143
27350,420771847,143
27351,420771849,143
27352,420771850,143
27353,420771852,143
27354,420771853,143
27355,420771855,143
27356,420771859,143
27357,420771860,143
27358,420771862,143
27359,420771863,143
27360,420771864,143
27361,420771868,143
27362,420771869,143
27363,420771871,143
27364,420771872,143
27365,420771873,143
27366,420771876,143
27367,420771879,143
27368,420771880,143
27369,420771883,143
27370,420771885,143
27371,420771890,143
27372,420773293,143
27373,420774372,143
27374,420777385,143
27375,420777386,143
27376,420777388,143
27377,420777390,143
27378,420777393,143
27379,420777395,143
27380,420777396,143
27381,420777399,143
27382,420777401,143
27383,420777403,143
27384,420777405,143
27385,420777406,143
27386,420777407,143
27387,420777408,143
27388,420777409,143
27389,420777410,143
27390,420777411,143
27391,420783156,143
27392,420783157,143
27393,420783160,143
27394,420783161,143
27395,420783162,143
27396,420783165,143
27397,420783169,143
27398,420783170,143
27399,420783171,143
27400,420783173,143
27401,420783174,143
27402,420783176,143
27403,420783178,143
27404,420783179,143
27405,420783180,143
27406,420783181,143
27407,420783182,143
27408,420783184,143
27409,420783185,143
27410,420783187,143
27411,420783188,143
27412,420783189,143
27413,420783190,143
27414,420783193,143
27415,420783194,143
27416,420783195,143
27417,420783196,143
27418,420783198,143
27419,420783199,158
27420,420783201,158
27421,420783202,158
27422,420783204,158
27423,420783206,158
27424,420783209,143
27425,420786888,143
27426,420787955,143
27427,420787957,143
27428,420787960,143
27429,420787962,143
27430,420792032,143
27431,420792034,291
27432,420792036,143
27433,420792038,143
27434,420792040,143
27435,420792042,143
27436,420792045,143
27437,420792047,143
27438,420792050,291
27439,420885649,180
27440,420908101,180
27441,420908102,180
27442,420908103,180
27443,420908104,180
27444,420908105,180
27445,420908106,180
27446,420908114,180
27447,420908115,180
27448,420908116,180
27449,420908119,180
27450,420908120,180
27451,420908122,180
27452,421258891,62
27453,421258894,62
27454,421258897,62
27455,421258900,62
27456,421258901,62
27457,421258902,174
27458,421258905,62
27459,421317867,292
27460,421365971,180
27461,421365974,180
27462,421365983,180
27463,421365986,180
27464,421365988,180
27465,421386547,180
27466,421386549,180
27467,421386550,180
27468,421386551,180
27469,421386554,180
27470,421386557,180
27471,421467887,180
27472,421483573,187
27473,421506999,157
27474,421512627,257
27475,421516873,157
27476,421516875,157
27477,421543192,105
27478,421566584,98
27479,421591784,187
27480,421591788,187
27481,421606468,157
27482,421606469,157
27483,421606470,157
27484,421606471,157
27485,421609581,230
27486,421622675,93
27487,421664345,230
27488,421664347,230
27489,421685648,82
27490,421685649,82
27491,421685650,82
27492,421685651,82
27493,421685652,82
27494,421698946,86
27495,421792158,290
27496,421832144,230
27497,421835332,230
27498,421836525,98
27499,421841055,230
27500,421875079,230
27501,421875088,230
27502,421875089,230
27503,421875091,230
27504,421876713,230
27505,421882344,98
27506,421882348,98
27507,421882351,98
27508,421882352,98
27509,421882353,98
27510,421882354,98
27511,421882356,98
27512,421889395,290
27513,421929648,230
27514,421929649,230
27515,421929650,230
27516,421929651,230
27517,422066634,277
27518,422105147,198
27519,422117283,98
27520,422151779,144
27521,422151780,144
27522,422151781,144
27523,422151782,144
27524,422151783,144
27525,422151784,144
27526,422151785,144
27527,422151786,144
27528,422151787,144
27529,422151788,144
27530,422151789,144
27531,422248410,230
27532,422252009,198
27533,422253329,298
27534,422253330,298
27535,422253331,230
27536,422277866,198
27537,422281327,198
27538,422390226,82
27539,422437724,291
27540,422478666,96
27541,422478709,157
27542,422540661,117
27543,422540662,292
27544,422540663,117
27545,422540664,292
27546,422540665,292
27547,422540667,292
27548,422540670,292
27549,422540671,117
27550,422540674,292
27551,422540676,117
27552,422540677,292
27553,422540678,117
27554,422540679,117
27555,422540680,292
27556,422540681,117
27557,422540682,92
27558,422619249,291
27559,422638153,273
27560,422640130,144
27561,422640132,144
27562,422640133,144
27563,422640134,144
27564,422640137,144
27565,422640138,144
27566,422640139,144
27567,422640140,144
27568,422640141,144
27569,422640142,144
27570,422640143,144
27571,422640475,144
27572,422640476,144
27573,422645019,144
27574,422645020,144
27575,422645021,144
27576,422648515,283
27577,422649967,144
27578,422665071,289
27579,422665072,289
27580,422665074,289
27581,422665075,289
27582,422666464,289
27583,422873239,198
27584,422873242,198
27585,422873249,198
27586,422887154,270
27587,422986678,290
27588,423410447,206
27589,423433482,145
27590,423433488,145
27591,423433489,145
27592,423433490,145
27593,423437070,145
27594,423437080,145
27595,423437081,145
27596,423437082,145
27597,423437083,145
27598,423437085,145
27599,423437088,145
27600,423437089,145
27601,423437090,145
27602,423506752,117
27603,423570034,9
27604,423598119,182
27605,423642128,145
27606,423642129,145
27607,423642130,145
27608,423642140,145
27609,423642143,145
27610,423650545,145
27611,423681603,145
27612,423681606,145
27613,423681608,145
27614,423749753,153
27615,423749755,146
27616,423749758,146
27617,423749760,153
27618,423749763,146
27619,423749764,146
27620,423749765,146
27621,423749766,146
27622,423749767,146
27623,423749770,146
27624,423749772,146
27625,423749773,146
27626,423749774,146
27627,423749775,146
27628,423749776,146
27629,423749778,146
27630,423749779,146
27631,423749780,146
27632,423864232,145
27633,423864235,145
27634,424135696,86
27635,424201753,16
27636,424202406,98
27637,424202424,92
27638,424202429,98
27639,424202430,98
27640,424274475,98
27641,424274477,98
27642,424274479,98
27643,424274480,98
27644,424274482,98
27645,424276002,198
27646,424278783,198
27647,424279583,198
27648,424281013,98
27649,424288525,122
27650,424297804,117
27651,424297805,117
27652,424406833,92
27653,424406835,92
27654,424406839,92
27655,424437313,92
27656,424437314,92
27657,424560490,117
27658,424560494,117
27659,424560502,117
27660,424560507,117
27661,424564332,293
27662,424600551,186
27663,424600552,186
27664,424643464,117
27665,424683649,230
27666,424790398,160
27667,424793956,160
27668,424796416,160
27669,424801350,160
27670,424811778,293
27671,424811780,293
27672,424811781,293
27673,424811782,293
27674,424811783,293
27675,424811784,293
27676,424811785,293
27677,424811786,293
27678,424811787,293
27679,424811789,293
27680,424811790,293
27681,424815831,160
27682,424816325,160
27683,424816907,160
27684,424818181,160
27685,424819705,160
27686,424819785,160
27687,424819920,160
27688,424839904,117
27689,424839908,117
27690,424839911,117
27691,424839913,117
27692,424936694,182
27693,424990691,293
27694,424990692,293
27695,424990693,293
27696,424990694,293
27697,424990695,293
27698,425003585,113
27699,425013541,117
27700,425013544,117
27701,425013547,117
27702,425013550,117
27703,425013553,117
27704,425013556,117
27705,425013561,117
27706,425013565,117
27707,425013582,117
27708,425013591,117
27709,425137372,105
27710,425161475,20
27711,425164592,292
27712,425175062,292
27713,425175495,292
27714,425177250,292
27715,425222122,117
27716,425222123,117
27717,425222124,117
27718,425222125,117
27719,425263682,192
27720,425353656,130
27721,425354919,291
27722,425362368,135
27723,425362689,281
27724,425382897,293
27725,425382898,293
27726,425404373,186
27727,425404374,92
27728,425408843,144
27729,425411529,289
27730,425428373,117
27731,425428374,186
27732,425428376,179
27733,425428379,117
27734,425428382,117
27735,425428385,149
27736,425428388,179
27737,425428410,98
27738,425428413,98
27739,425428416,117
27740,425428419,117
27741,425442524,292
27742,425442601,117
27743,425449856,292
27744,425451848,292
27745,425651094,174
27746,425651095,174
27747,425651096,117
27748,425651100,92
27749,425651104,92
27750,425662543,292
27751,425662549,292
27752,425662550,117
27753,425662551,92
27754,425669379,187
27755,425669381,187
27756,425669383,187
27757,425720510,292
27758,425720515,292
27759,425720522,292
27760,425720554,292
27761,425720564,292
27762,425720606,292
27763,425720610,292
27764,425720622,292
27765,425720634,292
27766,425720647,122
27767,425720656,122
27768,425720663,122
27769,425720679,122
27770,425745774,191
27771,425809832,289
27772,425809847,289
27773,425809855,289
27774,425809862,289
27775,425906524,293
27776,425907989,293
27777,425934060,19
27778,425936623,92
27779,425936625,92
27780,426001389,118
27781,426005330,9
27782,426087689,94
27783,426087690,94
27784,426087691,94
27785,426087692,94
27786,426087703,94
27787,426087706,94
27788,426132656,150
27789,426132659,150
27790,426132663,150
27791,426132666,150
27792,426232572,191
27793,426232576,191
27794,426232580,191
27795,426232589,191
27796,426232613,191
27797,426236891,290
27798,426237698,198
27799,426304975,150
27800,426304981,150
27801,426362217,288
27802,426482241,141
27803,426559659,150
27804,426810631,135
27805,426824806,125
27806,426824815,86
27807,426824820,86
27808,427033467,168
27809,427169940,1
27810,427169941,1
27811,427169943,1
27812,427169944,1
27813,427171068,168
27814,427211052,268
27815,427296632,289
27816,427296634,160
27817,427341989,313
27818,427341990,191
27819,427341991,313
27820,427341993,313
27821,427341994,313
27822,427341995,313
27823,427341996,313
27824,427341997,313
27825,427341998,313
27826,427341999,191
27827,427387557,105
27828,427500389,35
27829,427500680,35
27830,427532412,132
27831,427532413,132
27832,427532416,132
27833,427539145,292
27834,427539146,292
27835,427539147,292
27836,427539180,292
27837,427544577,242
27838,427544578,242
27839,427544579,242
27840,427544581,242
27841,427544582,242
27842,427544586,242
27843,427544753,242
27844,427547692,35
27845,427547693,35
27846,427547694,35
27847,427553458,147
27848,427553468,147
27849,427553469,147
27850,427554460,147
27851,427556500,147
27852,427557463,147
27853,427560354,132
27854,427560355,132
27855,427571064,292
27856,427574802,132
27857,427590257,168
27858,427594227,242
27859,427594228,242
27860,427599476,7
27861,427599477,7
27862,427602141,7
27863,427602143,7
27864,427602151,7
27865,427626491,168
27866,427655183,289
27867,427858699,1
27868,427900370,292
27869,427931755,292
27870,427931756,292
27871,427931757,292
27872,427931758,292
27873,428031512,147
27874,428031513,147
27875,428031514,147
27876,428031516,77
27877,428031517,147
27878,428059015,292
27879,428095765,289
27880,428095767,289
27881,428130541,1
27882,428188635,147
27883,428188636,147
27884,428194207,147
27885,428194209,147
27886,428194212,147
27887,428194217,147
27888,428199133,147
27889,428199134,147
27890,428199135,147
27891,428202624,132
27892,428268448,132
27893,428268449,132
27894,428337479,149
27895,428337480,149
27896,428337481,149
27897,428337482,149
27898,428337483,149
27899,428337484,149
27900,428337485,149
27901,428337486,149
27902,428337487,149
27903,428337488,149
27904,428337490,149
27905,428337491,149
27906,428337493,149
27907,428337494,149
27908,428337495,149
27909,428337496,149
27910,428337497,149
27911,428337498,149
27912,428337499,148
27913,428337500,149
27914,428337501,149
27915,428337502,149
27916,428337503,149
27917,428337504,149
27918,428337505,149
27919,428337506,149
27920,428337507,149
27921,428337508,149
27922,428337509,149
27923,428337510,149
27924,428337511,149
27925,428337512,149
27926,428337514,149
27927,428337516,149
27928,428337517,149
27929,428337518,149
27930,428337519,149
27931,428337520,149
27932,428337521,149
27933,428337522,149
27934,428713816,289
27935,428713821,289
27936,428744489,180
27937,428773525,284
27938,428773527,23
27939,428775224,284
27940,428775225,150
27941,428865308,313
27942,428865316,313
27943,428865317,313
27944,428964037,161
27945,428964038,161
27946,428964039,161
27947,428964040,161
27948,428964044,161
27949,428964045,161
27950,428964046,161
27951,428976071,273
27952,429058608,150
27953,429066804,150
27954,429089059,150
27955,429160494,313
27956,429160495,313
27957,429172654,153
