ID,X,Y,AI2015,PTAL2015
30667,540245,169552,25.2844350110998,6a
30668,540345,169552,41.0523563761669,6b
30669,540445,169552,29.1154996817981,6a
30670,540545,169552,17.4530721464427,4
30671,540645,169552,15.7037516561534,4
30672,540745,169552,21.2081389484793,5
30673,540845,169552,21.6095405383086,5
30674,540945,169552,20.2394140201175,5
30675,541045,169552,7.10984318141899,2
30676,541145,169552,6.78682409322614,2
30677,541245,169552,4.07049933334833,1b
30678,541345,169552,3.99728158336254,1b
30679,541445,169552,5.07151607449243,2
30680,541545,169552,5.1705322756734,2
30681,541645,169552,5.23199873025129,2
30682,541745,169552,4.60637085147087,1b
30683,541845,169552,4.08589915156366,1b
30684,541945,169552,4.01478044906553,1b
30685,542045,169552,3.68650303102612,1b
30686,542145,169552,0,0
30687,542245,169552,0,0
30688,542345,169552,4.98779868254859,1b
30689,542445,169552,0,0
30690,542545,169552,0,0
30691,542645,169552,0,0
30692,542745,169552,0,0
30693,542845,169552,4.55861625535048,1b
30694,542945,169552,7.40208875980656,2
30695,543045,169552,7.69964183524768,2
30696,543145,169552,7.54602864387418,2
30697,543245,169552,8.68991275732318,2
30698,543345,169552,8.55452744984734,2
30699,543445,169552,8.95389049705557,2
30700,543545,169552,9.30589695736329,2
30701,543645,169552,7.63216860059045,2
30702,543745,169552,7.38121073303803,2
30703,543845,169552,3.08577189628619,1b
30704,543945,169552,2.83321921495231,1b
30705,544045,169552,0,0
30706,544145,169552,0,0
30707,544245,169552,0,0
30708,544345,169552,0,0
30709,544445,169552,2.66064961692261,1b
30710,544545,169552,2.60473771020469,1b
30711,544645,169552,3.06808755807007,1b
30712,544745,169552,3.08256674004887,1b
30713,544845,169552,2.99238393052926,1b
30714,544945,169552,3.09686239802256,1b
30715,545045,169552,2.87706236830001,1b
30716,545145,169552,2.55615581228372,1b
30717,545245,169552,0,0
30718,545345,169552,3.6155811136476,1b
30719,545445,169552,3.91752871023583,1b
30720,545545,169552,3.99473453228924,1b
30721,545645,169552,3.94940117459338,1b
30722,545745,169552,4.74189097321834,1b
30723,545845,169552,4.76771926213594,1b
30724,545945,169552,4.81097679433065,1b
30725,546045,169552,4.32834303771673,1b
30726,546145,169552,4.3506510996755,1b
30727,546245,169552,3.5291881567787,1b
30728,546345,169552,3.88089980906115,1b
30729,546445,169552,4.98433286966105,1b
30730,546545,169552,4.09326265630824,1b
30731,546645,169552,3.53913950691955,1b
30732,546745,169552,2.64798367076736,1b
30733,546845,169552,4.49030396065705,1b
30734,546945,169552,5.01600109319287,2
30735,547045,169552,5.62020636647076,2
30736,547145,169552,4.13792431321442,1b
30737,547245,169552,4.16111757694553,1b
30738,547345,169552,3.8987324737869,1b
30739,547445,169552,2.14046822742475,1a
30740,547545,169552,0,0
30741,547645,169552,0,0
30742,547745,169552,0,0
30743,547845,169552,0,0
30744,547945,169552,0,0
30745,548045,169552,0,0
30746,548145,169552,0,0
30747,548245,169552,0,0
30748,548345,169552,0,0
30749,548445,169552,0,0
30750,548545,169552,0,0
30751,548645,169552,0,0
30752,548745,169552,0,0
30753,548845,169552,0,0
30754,548945,169552,0,0
30755,549045,169552,0,0
30756,549145,169552,0,0
30757,549245,169552,0,0
30758,549345,169552,0,0
30759,549445,169552,0,0
30760,549545,169552,0,0
30761,549645,169552,1.62016566193893,1a
30762,549745,169552,1.67670360072098,1a
30763,549862,169571,1.71345346545963,1a
30764,512345,169652,1.92046091061855,1a
30765,512445,169652,2.05177307389803,1a
30766,512545,169652,2.18130260120335,1a
30767,512645,169652,2.16686324019539,1a
30768,512745,169652,2.2582084911747,1a
30769,512845,169652,5.33318320028966,2
30770,512945,169652,5.47345509667544,2
30771,513045,169652,6.12716316480531,2
30772,513145,169652,5.5931246621712,2
30773,513245,169652,7.19804327368878,2
30774,513345,169652,6.39441843570852,2
30775,513445,169652,6.78054506781331,2
30776,513545,169652,6.7417097383334,2
30777,513645,169652,6.98401915903261,2
30778,513745,169652,8.32613238046703,2
30779,513845,169652,8.04227424935403,2
30780,513945,169652,7.37735950156445,2
30781,514045,169652,7.60956705475797,2
30782,514145,169652,5.32703791164934,2
30783,514245,169652,4.27170989388388,1b
30784,514345,169652,2.3991842773457,1a
30785,514445,169652,4.85712946524298,1b
30786,514545,169652,4.38883770121549,1b
30787,514645,169652,0,0
30788,514745,169652,0,0
30789,514845,169652,0,0
30790,514945,169652,0,0
30791,515045,169652,0,0
30792,515145,169652,0,0
30793,515245,169652,0,0
30794,515345,169652,0,0
30795,515445,169652,0,0
30796,515545,169652,0,0
30797,515645,169652,0,0
30798,515745,169652,0,0
30799,515845,169652,0,0
30800,515945,169652,0,0
30801,516045,169652,0,0
30802,516145,169652,0,0
30803,516245,169652,0,0
30804,516345,169652,0,0
30805,516445,169652,0,0
30806,516545,169652,0,0
30807,516645,169652,1.65433194747511,1a
30808,516745,169652,5.31554756852944,2
30809,516845,169652,5.28211214859343,2
30810,516945,169652,5.59002554728012,2
30811,517045,169652,8.30527640366346,2
30812,517145,169652,11.761357616168,3
30813,517245,169652,12.9689224024559,3
30814,517345,169652,13.1348749897734,3
30815,517445,169652,13.8784976085026,3
30816,517545,169652,14.3656726958327,3
30817,517645,169652,13.8137556392238,3
30818,517745,169652,12.9907006449095,3
30819,517845,169652,27.3589250687266,6a
30820,517945,169652,29.75444179704,6a
30821,518045,169652,29.6742880151427,6a
30822,518145,169652,32.6741734463026,6a
30823,518245,169652,35.6021737396967,6a
30824,518345,169652,31.9747712001482,6a
30825,518445,169652,30.7148875050275,6a
30826,518545,169652,28.2724670866044,6a
30827,518645,169652,28.1010889643795,6a
30828,518745,169652,25.9136552265154,6a
30829,518845,169652,27.6272155269343,6a
30830,518945,169652,18.5182577470373,4
30831,519045,169652,16.0840218670018,4
30832,519145,169652,20.8488472856639,5
30833,519245,169652,19.5519444424623,4
30834,519345,169652,16.189721080469,4
30835,519445,169652,16.3170657252391,4
30836,519545,169652,16.8338449571848,4
30837,519645,169652,16.3091219439647,4
30838,519745,169652,14.2691945911574,3
30839,519845,169652,13.7993518935865,3
30840,519945,169652,12.4025154447645,3
30841,520045,169652,11.7084038881878,3
30842,520145,169652,11.4928350618141,3
30843,520245,169652,7.42616073685015,2
30844,520345,169652,4.70640033809945,1b
30845,520445,169652,3.92146417736757,1b
30846,520545,169652,2.84873231412022,1b
30847,520645,169652,2.3626465579193,1a
30848,520745,169652,2.24208962753286,1a
30849,520845,169652,0,0
30850,520945,169652,2.37661411708786,1a
30851,521045,169652,3.71707813105422,1b
30852,521145,169652,3.9994888313808,1b
30853,521245,169652,2.35807345398809,1a
30854,521345,169652,0,0
30855,521445,169652,0,0
30856,521545,169652,2.3731360993553,1a
30857,521645,169652,2.64877273529931,1b
30858,521745,169652,3.89000243826771,1b
30859,521845,169652,4.17228523275816,1b
30860,521945,169652,4.41306057752035,1b
30861,522045,169652,5.34093350858024,2
30862,522145,169652,3.97587966337552,1b
30863,522245,169652,3.73540856031128,1b
30864,522345,169652,3.999600039996,1b
30865,522445,169652,13.1716053904275,3
30866,522545,169652,12.9823374428525,3
30867,522645,169652,12.3094421660056,3
30868,522745,169652,12.7447792195255,3
30869,522845,169652,14.2042976858468,3
30870,522945,169652,16.852701652767,4
30871,523045,169652,18.9239238810422,4
30872,523145,169652,18.6634647985132,4
30873,523245,169652,19.4085691268971,4
30874,523345,169652,18.7315769759527,4
30875,523445,169652,18.7306062250112,4
30876,523545,169652,19.8902782343731,4
30877,523645,169652,16.3912417459815,4
30878,523745,169652,17.6689937451275,4
30879,523845,169652,9.96904049662858,2
30880,523945,169652,11.70252071086,3
30881,524045,169652,8.8048317544386,2
30882,524145,169652,9.96764562545439,2
30883,524245,169652,6.99488456198636,2
30884,524345,169652,7.29583679580972,2
30885,524445,169652,7.23934638361341,2
30886,524545,169652,11.413285143916,3
30887,524645,169652,11.1805757779522,3
30888,524745,169652,13.1947814255195,3
30889,524845,169652,13.7168016756952,3
30890,524945,169652,7.9066936050262,2
30891,525045,169652,8.38265282965185,2
30892,525145,169652,12.0586565752751,3
30893,525245,169652,13.4377938208111,3
30894,525345,169652,13.8009401608136,3
30895,525445,169652,14.1909462915833,3
30896,525545,169652,12.8212394910189,3
30897,525645,169652,11.0872909470313,3
30898,525745,169652,19.4095990753749,4
30899,525845,169652,18.0979421477452,4
30900,525945,169652,12.2478987017214,3
30901,526045,169652,11.3578236059629,3
30902,526145,169652,16.2006184953944,4
30903,526245,169652,12.9884478800185,3
30904,526345,169652,7.10032676167131,2
30905,526445,169652,8.49406468821098,2
30906,526545,169652,10.4091566465648,3
30907,526645,169652,10.9407080940092,3
30908,526745,169652,9.86219542925179,2
30909,526845,169652,11.0740134697096,3
30910,526945,169652,9.71620996369776,2
30911,527045,169652,4.5292336216319,1b
30912,527145,169652,4.43016035616144,1b
30913,527245,169652,2.80925180260324,1b
30914,527345,169652,2.71613041952898,1b
30915,527445,169652,7.51447394099442,2
30916,527545,169652,9.64184874576988,2
30917,527645,169652,10.6098455028797,3
30918,527745,169652,16.1340616140332,4
30919,527845,169652,17.729953468481,4
30920,527945,169652,21.6158320291754,5
30921,528045,169652,18.2889791845909,4
30922,528145,169652,16.0720115462594,4
30923,528245,169652,15.0541807122205,4
30924,528345,169652,15.6594976293048,4
30925,528445,169652,10.132045559602,3
30926,528545,169652,7.86110835967772,2
30927,528645,169652,7.94377673140891,2
30928,528745,169652,8.71200771385617,2
30929,528845,169652,10.3368468821858,3
30930,528945,169652,10.2816558506535,3
30931,529045,169652,10.9202891942279,3
30932,529145,169652,6.66271752157503,2
30933,529245,169652,5.9900453729213,2
30934,529345,169652,6.54077304009192,2
30935,529445,169652,7.5006819243339,2
30936,529545,169652,3.66662253139546,1b
30937,529645,169652,5.51197842112439,2
30938,529745,169652,3.50959288722508,1b
30939,529845,169652,4.04908964681027,1b
30940,529945,169652,0,0
30941,530045,169652,2.12225985303351,1a
30942,530145,169652,11.2396586738548,3
30943,530245,169652,11.8892433064651,3
30944,530345,169652,12.4030958123999,3
30945,530445,169652,14.7687276982134,3
30946,530545,169652,17.0884996190476,4
30947,530645,169652,18.3566037726485,4
30948,530745,169652,15.6333722810828,4
30949,530845,169652,11.9805573837675,3
30950,530945,169652,13.1750161957286,3
30951,531045,169652,13.3828143949191,3
30952,531145,169652,10.5860850309277,3
30953,531245,169652,10.5371358890559,3
30954,531345,169652,10.6447792213081,3
30955,531445,169652,4.53778951369229,1b
30956,531545,169652,4.10448186617109,1b
30957,531645,169652,4.28474511717588,1b
30958,531745,169652,3.87286252951713,1b
30959,531845,169652,3.72591737778215,1b
30960,531945,169652,4.32537165972425,1b
30961,532045,169652,4.32742172265846,1b
30962,532145,169652,4.02575925355107,1b
30963,532245,169652,2.63487253804097,1b
30964,532345,169652,2.63221391125052,1b
30965,532445,169652,3.45144960883571,1b
30966,532545,169652,7.42203889821037,2
30967,532645,169652,7.73088014660434,2
30968,532745,169652,7.5736031423057,2
30969,532845,169652,2.91131409439936,1b
30970,532945,169652,6.85492166141235,2
30971,533045,169652,7.45236117817926,2
30972,533145,169652,11.8513048187344,3
30973,533245,169652,8.36928954603185,2
30974,533345,169652,2.21627093973155,1a
30975,533445,169652,3.76559137250513,1b
30976,533545,169652,8.07002335070982,2
30977,533645,169652,3.61930852260563,1b
30978,533745,169652,2.9537367657767,1b
30979,533845,169652,3.2918194215783,1b
30980,533945,169652,3.53382858295571,1b
30981,534045,169652,3.03974431511986,1b
30982,534145,169652,2.92465329073829,1b
30983,534245,169652,10.7722596677713,3
30984,534345,169652,10.7722596677713,3
30985,534445,169652,11.641313210463,3
30986,534545,169652,13.0343223127238,3
30987,534645,169652,13.3923711640497,3
30988,534745,169652,16.5238118044878,4
30989,534845,169652,18.070917737872,4
30990,534945,169652,17.1785941727552,4
30991,535045,169652,16.5585241248358,4
30992,535145,169652,15.1395441854329,4
30993,535245,169652,17.7335628313328,4
30994,535345,169652,12.3801704192037,3
30995,535445,169652,9.99283664314066,2
30996,535545,169652,18.6487455312306,4
30997,535645,169652,17.2430478096879,4
30998,535745,169652,18.1340052189372,4
30999,535845,169652,18.6531576794324,4
31000,535945,169652,19.8328706049562,4
31001,536045,169652,21.3314683953881,5
31002,536145,169652,21.6770071798798,5
31003,536245,169652,19.7615392113499,4
31004,536345,169652,18.2188937686531,4
31005,536445,169652,17.2151386338482,4
31006,536545,169652,15.3851277729821,4
31007,536645,169652,12.5901182036296,3
31008,536745,169652,18.6338853828009,4
31009,536845,169652,19.3000171628604,4
31010,536945,169652,19.7067264809748,4
31011,537045,169652,21.3922658955543,5
31012,537145,169652,18.0281670111503,4
31013,537245,169652,19.7436719316562,4
31014,537345,169652,19.7876598008166,4
31015,537445,169652,21.1318166321771,5
31016,537545,169652,19.4663335405956,4
31017,537645,169652,15.4169394961896,4
31018,537745,169652,14.1050348920626,3
31019,537845,169652,13.7661500398108,3
31020,537945,169652,11.3577865880108,3
31021,538045,169652,12.5673230632214,3
31022,538145,169652,11.2385012706223,3
31023,538245,169652,10.6686369332525,3
31024,538345,169652,4.08260525960971,1b
31025,538445,169652,3.86490381176229,1b
31026,538545,169652,9.5249009704965,2
31027,538645,169652,10.1846310580738,3
31028,538745,169652,10.3044691923746,3
31029,538845,169652,10.4518810949124,3
31030,538945,169652,8.00016865956692,2
31031,539045,169652,11.5368322062028,3
31032,539145,169652,11.6125088773983,3
31033,539245,169652,11.5334184066203,3
31034,539345,169652,12.368522449839,3
31035,539445,169652,10.3787426657187,3
31036,539545,169652,11.0597482186362,3
31037,539645,169652,12.6465350237179,3
31038,539745,169652,9.48919823567996,2
31039,539845,169652,18.4802658221713,4
31040,539945,169652,27.4144257103146,6a
31041,540045,169652,14.5518637008649,3
31042,540145,169652,25.4624385394022,6a
31043,540245,169652,27.4866921390785,6a
31044,540345,169652,28.1399469561868,6a
31045,540445,169652,28.5888770566848,6a
31046,540545,169652,22.7662464598498,5
31047,540645,169652,2.21973337427323,1a
31048,540745,169652,6.30334983381915,2
31049,540845,169652,6.48655653105052,2
31050,540945,169652,4.0854745333283,1b
31051,541045,169652,6.63994487085372,2
31052,541145,169652,4.35678935824784,1b
31053,541245,169652,4.37039164712698,1b
31054,541345,169652,4.57617511041736,1b
31055,541445,169652,4.19977198333152,1b
31056,541545,169652,4.56512301317921,1b
31057,541645,169652,4.8362494770871,1b
31058,541745,169652,4.47099315566434,1b
31059,541845,169652,4.24325710865247,1b
31060,541945,169652,3.90692634401778,1b
31061,542045,169652,1.96547318766993,1a
31062,542145,169652,0,0
31063,542245,169652,0,0
31064,542345,169652,0,0
31065,542445,169652,0,0
31066,542545,169652,4.18176988442994,1b
31067,542645,169652,4.31024011160805,1b
31068,542745,169652,4.45886441446056,1b
31069,542845,169652,7.38363887811625,2
31070,542945,169652,7.62882058997921,2
31071,543045,169652,7.9735919445424,2
31072,543145,169652,7.80530856371858,2
31073,543245,169652,7.35824326043206,2
31074,543345,169652,7.56657466978764,2
31075,543445,169652,9.1494241538791,2
31076,543545,169652,10.0042155321656,3
31077,543645,169652,8.55527051809999,2
31078,543745,169652,7.81418959414166,2
31079,543845,169652,3.13530111713245,1b
31080,543945,169652,0,0
31081,544045,169652,0,0
31082,544145,169652,0,0
31083,544245,169652,3.67565098732337,1b
31084,544345,169652,3.70721810450052,1b
31085,544445,169652,2.79540949262824,1b
31086,544545,169652,3.01417494587216,1b
31087,544645,169652,2.89073887490851,1b
31088,544745,169652,3.49682014848353,1b
31089,544845,169652,3.23339305601931,1b
31090,544945,169652,3.25777426551931,1b
31091,545045,169652,3.01646055561626,1b
31092,545145,169652,2.74352621546505,1b
31093,545245,169652,2.4898460524411,1a
31094,545345,169652,0,0
31095,545445,169652,0,0
31096,545545,169652,3.86667668311364,1b
31097,545645,169652,4.2961291232813,1b
31098,545745,169652,4.78902490505707,1b
31099,545845,169652,5.3428365921768,2
31100,545945,169652,4.76732654604837,1b
31101,546045,169652,4.00020558306945,1b
31102,546145,169652,4.39003659691589,1b
31103,546245,169652,3.79330773380225,1b
31104,546345,169652,4.15988145549644,1b
31105,546445,169652,4.8079306476896,1b
31106,546545,169652,3.84217463656718,1b
31107,546645,169652,3.79333909127065,1b
31108,546745,169652,4.92794501724977,1b
31109,546845,169652,4.85057881354703,1b
31110,546945,169652,4.54488981088445,1b
31111,547045,169652,5.41330584505398,2
31112,547145,169652,4.87283096843036,1b
31113,547245,169652,4.19377573584683,1b
31114,547345,169652,3.66713327445665,1b
31115,547445,169652,2.14046822742475,1a
31116,547545,169652,0,0
31117,547645,169652,0,0
31118,547745,169652,0,0
31119,547845,169652,0,0
31120,547945,169652,0,0
31121,548045,169652,0,0
31122,548145,169652,0,0
31123,548245,169652,0,0
31124,548345,169652,0,0
31125,548445,169652,0,0
31126,548545,169652,0,0
31127,548645,169652,0,0
31128,548745,169652,0,0
31129,548845,169652,0,0
31130,548945,169652,0,0
31131,549045,169652,0,0
31132,549145,169652,0,0
31133,549245,169652,0,0
31134,549345,169652,0,0
31135,549445,169652,0,0
31136,549545,169652,1.54726907009129,1a
31137,549645,169652,1.63569077265943,1a
31138,549764,169657,1.80943620983429,1a
31139,512346,169752,1.81363399354649,1a
31140,512445,169752,1.87457529153551,1a
31141,512545,169752,2.07374281644171,1a
31142,512645,169752,2.18619686232366,1a
31143,512745,169752,2.25253323984171,1a
31144,512845,169752,5.32206076135881,2
31145,512945,169752,5.49725040705563,2
31146,513045,169752,6.39293209568421,2
31147,513145,169752,6.99982083863556,2
31148,513245,169752,8.22338167709444,2
31149,513345,169752,8.76276194046228,2
31150,513445,169752,7.49618913098853,2
31151,513545,169752,7.33096820509075,2
31152,513645,169752,7.45904310997972,2
31153,513745,169752,7.86462575140346,2
31154,513845,169752,7.46143636004085,2
31155,513945,169752,4.48203410680833,1b
31156,514045,169752,4.89925763263383,1b
31157,514145,169752,5.06461034289285,2
31158,514245,169752,4.83571084248855,1b
31159,514345,169752,2.4003600540081,1a
31160,514445,169752,2.30306403477627,1a
31161,514545,169752,0,0
31162,514645,169752,0,0
31163,514745,169752,0,0
31164,514845,169752,0,0
31165,514945,169752,0,0
31166,515045,169752,0,0
31167,515145,169752,0,0
31168,515245,169752,0,0
31169,515345,169752,0,0
31170,515445,169752,0,0
31171,515545,169752,0,0
31172,515645,169752,0,0
31173,515745,169752,0,0
31174,515845,169752,0,0
31175,515945,169752,0,0
31176,516045,169752,0,0
31177,516145,169752,0,0
31178,516245,169752,0,0
31179,516345,169752,0,0
31180,516445,169752,0,0
31181,516545,169752,1.64045973014933,1a
31182,516645,169752,1.73677550161826,1a
31183,516745,169752,5.19745876370566,2
31184,516845,169752,5.62889167096275,2
31185,516945,169752,8.33146416926087,2
31186,517045,169752,9.16451892887191,2
31187,517145,169752,9.53446049746758,2
31188,517245,169752,9.41072967128298,2
31189,517345,169752,11.8613438149754,3
31190,517445,169752,16.0101736485676,4
31191,517545,169752,13.413015499616,3
31192,517645,169752,12.8771040043852,3
31193,517745,169752,11.9740835795184,3
31194,517845,169752,12.8497720852552,3
31195,517945,169752,27.1840529505742,6a
31196,518045,169752,28.0498619222693,6a
31197,518145,169752,27.8851066373651,6a
31198,518245,169752,33.7528201117719,6a
31199,518345,169752,30.8806074551343,6a
31200,518445,169752,26.8685088202171,6a
31201,518545,169752,26.5826339545547,6a
31202,518645,169752,24.7287612517538,5
31203,518745,169752,11.0888911360418,3
31204,518845,169752,10.3663893030329,3
31205,518945,169752,13.4932587664377,3
31206,519045,169752,15.7286409423839,4
31207,519145,169752,20.066439703014,5
31208,519245,169752,19.9445863666254,4
31209,519345,169752,16.7259329211606,4
31210,519445,169752,15.995491702627,4
31211,519545,169752,13.4743934530098,3
31212,519645,169752,15.2468088983545,4
31213,519745,169752,14.3323198826751,3
31214,519845,169752,12.0164179452134,3
31215,519945,169752,6.16909508776644,2
31216,520045,169752,10.7115213910538,3
31217,520145,169752,7.27793435511423,2
31218,520245,169752,7.2482940409345,2
31219,520345,169752,3.70937079797839,1b
31220,520445,169752,3.32175333213381,1b
31221,520545,169752,3.06936771025169,1b
31222,520645,169752,0,0
31223,520745,169752,2.40110450807371,1a
31224,520845,169752,2.61628857663,1b
31225,520945,169752,3.49628822301356,1b
31226,521045,169752,3.71720334268925,1b
31227,521145,169752,3.70159042530763,1b
31228,521245,169752,2.31247290070819,1a
31229,521345,169752,0,0
31230,521445,169752,0,0
31231,521545,169752,4.11043322061722,1b
31232,521645,169752,4.04031308070282,1b
31233,521745,169752,4.51333804989083,1b
31234,521845,169752,4.39862948627072,1b
31235,521945,169752,5.06917341835618,2
31236,522045,169752,5.41135757131305,2
31237,522145,169752,3.30683274315555,1b
31238,522245,169752,2.99711527654632,1b
31239,522345,169752,2.64419104280284,1b
31240,522445,169752,2.99696557235799,1b
31241,522545,169752,3.98002471187609,1b
31242,522645,169752,3.68910367094518,1b
31243,522745,169752,12.5157953560296,3
31244,522845,169752,14.3092598078341,3
31245,522945,169752,15.5764905428573,4
31246,523045,169752,14.9311474132395,3
31247,523145,169752,15.0299111484789,4
31248,523245,169752,17.5663454681159,4
31249,523345,169752,14.8555844628591,3
31250,523445,169752,14.7209312182295,3
31251,523545,169752,15.4369485489047,4
31252,523645,169752,15.9046799471455,4
31253,523745,169752,16.7268537514246,4
31254,523845,169752,18.5718174690776,4
31255,523945,169752,10.3055444131526,3
31256,524045,169752,11.3667883113295,3
31257,524145,169752,9.00101532176913,2
31258,524245,169752,1.99297476395705,1a
31259,524345,169752,2.11963577591917,1a
31260,524445,169752,9.91423868411259,2
31261,524545,169752,10.6668097713155,3
31262,524645,169752,11.1778212966163,3
31263,524745,169752,12.2779710094209,3
31264,524845,169752,14.2542411720299,3
31265,524945,169752,13.6093319272107,3
31266,525045,169752,8.72829503759391,2
31267,525145,169752,14.6512943594105,3
31268,525245,169752,16.3339157764774,4
31269,525345,169752,16.1784117463216,4
31270,525445,169752,17.1177962876498,4
31271,525545,169752,18.7772181062431,4
31272,525645,169752,18.1581740792055,4
31273,525745,169752,20.3629742745116,5
31274,525845,169752,21.65128604785,5
31275,525945,169752,19.7302414302622,4
31276,526045,169752,17.9434522609825,4
31277,526145,169752,14.7659561518519,3
31278,526245,169752,15.1350419396711,4
31279,526345,169752,12.0251405904275,3
31280,526445,169752,9.441236255533,2
31281,526545,169752,10.6108873855527,3
31282,526645,169752,10.043771851678,3
31283,526745,169752,12.8336047635297,3
31284,526845,169752,11.5001532402956,3
31285,526945,169752,10.9569186879015,3
31286,527045,169752,2.23232971509892,1a
31287,527145,169752,2.39411048819903,1a
31288,527245,169752,2.57358854753096,1b
31289,527345,169752,2.01028596317826,1a
31290,527445,169752,2.90686228825892,1b
31291,527545,169752,7.06933409906732,2
31292,527645,169752,9.84065607795872,2
31293,527745,169752,10.8415109313263,3
31294,527845,169752,17.4091728629444,4
31295,527945,169752,21.3103430552512,5
31296,528045,169752,16.5369332371707,4
31297,528145,169752,16.5954450121525,4
31298,528245,169752,16.4987350263355,4
31299,528345,169752,9.51041450429227,2
31300,528445,169752,3.13108822710827,1b
31301,528545,169752,7.57685477272787,2
31302,528645,169752,7.65757050716295,2
31303,528745,169752,4.73086829885991,1b
31304,528845,169752,3.91089867371183,1b
31305,528945,169752,5.26589036057973,2
31306,529045,169752,10.6284325215285,3
31307,529145,169752,6.08221676966549,2
31308,529245,169752,5.01346773232525,2
31309,529345,169752,6.43307306275188,2
31310,529445,169752,13.2161674670314,3
31311,529545,169752,6.22257143423962,2
31312,529645,169752,5.47270813857834,2
31313,529745,169752,3.26016083460117,1b
31314,529845,169752,0,0
31315,529945,169752,0,0
31316,530045,169752,6.39669557387503,2
31317,530145,169752,10.9021808050903,3
31318,530245,169752,11.7022127624802,3
31319,530345,169752,12.2414286654465,3
31320,530445,169752,14.6546747318058,3
31321,530545,169752,16.9039794079277,4
31322,530645,169752,16.915220596768,4
31323,530745,169752,16.0149805435389,4
31324,530845,169752,13.5861504422761,3
31325,530945,169752,11.7520218916722,3
31326,531045,169752,10.8444897366103,3
31327,531145,169752,10.7896019695358,3
31328,531245,169752,2.91380008093889,1b
31329,531345,169752,3.26044133696208,1b
31330,531445,169752,3.15940515421846,1b
31331,531545,169752,4.93018988078527,1b
31332,531645,169752,4.52704911848294,1b
31333,531745,169752,3.57815536151793,1b
31334,531845,169752,3.25002144111367,1b
31335,531945,169752,3.953551224767,1b
31336,532045,169752,3.86694179010483,1b
31337,532145,169752,3.8371346441455,1b
31338,532245,169752,2.43499081805546,1a
31339,532345,169752,2.28564898145767,1a
31340,532445,169752,2.66004610746586,1b
31341,532545,169752,7.09638397994584,2
31342,532645,169752,8.07787731188815,2
31343,532745,169752,7.20318876383154,2
31344,532845,169752,6.91216000849497,2
31345,532945,169752,7.07593267406734,2
31346,533045,169752,9.30078578091396,2
31347,533145,169752,9.59740817806077,2
31348,533245,169752,8.53283889252751,2
31349,533345,169752,2.47583459080252,1a
31350,533445,169752,4.07071268587455,1b
31351,533545,169752,5.219220378332,2
31352,533645,169752,5.01621504768167,2
31353,533745,169752,5.01321149817725,2
31354,533845,169752,4.1502379931266,1b
31355,533945,169752,3.69327311415529,1b
31356,534045,169752,3.53591113359416,1b
31357,534145,169752,3.11744956169921,1b
31358,534245,169752,11.1325309806552,3
31359,534345,169752,11.9159086927958,3
31360,534445,169752,12.1822618438043,3
31361,534545,169752,14.1320935445638,3
31362,534645,169752,17.8594833868071,4
31363,534745,169752,10.2771393874921,3
31364,534845,169752,10.212214500156,3
31365,534945,169752,13.3631933419335,3
31366,535045,169752,14.3901095002679,3
31367,535145,169752,16.7318313698261,4
31368,535245,169752,18.2833229897858,4
31369,535345,169752,13.9518131303333,3
31370,535445,169752,18.4860752497118,4
31371,535545,169752,15.5110645961062,4
31372,535645,169752,19.6905432427886,4
31373,535745,169752,19.1408027511647,4
31374,535845,169752,19.2889140882694,4
31375,535945,169752,25.4230434144204,6a
31376,536045,169752,20.27301902583,5
31377,536145,169752,20.3562486661007,5
31378,536245,169752,17.1952805360534,4
31379,536345,169752,17.2200100415367,4
31380,536445,169752,15.6832596778042,4
31381,536545,169752,15.0553103750296,4
31382,536645,169752,14.337341464326,3
31383,536745,169752,16.5949362279109,4
31384,536845,169752,18.8691313979634,4
31385,536945,169752,16.984531176799,4
31386,537045,169752,17.9068906406107,4
31387,537145,169752,16.2959766560015,4
31388,537245,169752,19.8604674071575,4
31389,537345,169752,20.0008086871427,5
31390,537445,169752,21.6728990105391,5
31391,537545,169752,19.9679931545283,4
31392,537645,169752,18.3524968123966,4
31393,537745,169752,15.8830606443255,4
31394,537845,169752,14.5124414111488,3
31395,537945,169752,12.3863919591895,3
31396,538045,169752,11.4455736273244,3
31397,538145,169752,1.82756887650203,1a
31398,538245,169752,10.1830008349612,3
31399,538345,169752,4.07262120184365,1b
31400,538445,169752,4.11813630861319,1b
31401,538545,169752,4.33537657982768,1b
31402,538645,169752,4.38021576246686,1b
31403,538745,169752,9.11433954617606,2
31404,538845,169752,8.97182549995848,2
31405,538945,169752,8.19385448567187,2
31406,539045,169752,8.34684835695205,2
31407,539145,169752,8.23244808596884,2
31408,539245,169752,7.12576526085015,2
31409,539345,169752,7.27480495099014,2
31410,539445,169752,10.2108473248566,3
31411,539545,169752,11.4390923341244,3
31412,539645,169752,12.2142124748137,3
31413,539745,169752,9.97184549300917,2
31414,539845,169752,18.3775123208127,4
31415,539945,169752,21.5698368384773,5
31416,540045,169752,22.0596344015106,5
31417,540145,169752,24.7439180477873,5
31418,540245,169752,24.8932498726552,5
31419,540345,169752,25.1905960969485,6a
31420,540445,169752,25.024313644061,6a
31421,540545,169752,24.5471667596938,5
31422,540645,169752,15.3756793597798,4
31423,540745,169752,2.08239769506392,1a
31424,540845,169752,6.17137901223284,2
31425,540945,169752,6.89915415743929,2
