,id,type,first node,amenity,lat,lon
9825,156167679,way,1718328171,bar,,
9826,156178332,way,1684603701,cafe,,
9827,156197589,way,1684781460,dentist,,
9828,156208042,way,1684835056,cafe,,
9829,156211813,way,1684867781,restaurant,,
9830,156211817,way,1684867801,fast_food,,
9831,156211818,way,1684867803,cafe,,
9832,156335989,way,1685962426,fast_food,,
9833,156361901,way,1686169260,parking,,
9834,156367699,way,1686249255,parking,,
9835,156380883,way,1686333142,restaurant,,
9836,156381117,way,1777259129,parking,,
9837,156392456,way,1686432778,parking,,
9838,156397315,way,1686451245,marketplace,,
9839,156402689,way,1686463539,bar,,
9840,156404948,way,1686483562,parking,,
9841,156413702,way,1686565209,parking,,
9842,156413704,way,1686565230,parking,,
9843,156413705,way,1686565223,parking,,
9844,156413706,way,1686565181,parking,,
9845,156413710,way,1686565227,parking,,
9846,156413712,way,1686565211,parking,,
9847,156455408,way,1687067927,parking,,
9848,156456026,way,1687071635,place_of_worship,,
9849,156456027,way,1687071611,place_of_worship,,
9850,156456696,way,1687078396,parking,,
9851,156456822,way,1687078382,parking,,
9852,156469171,way,1687190700,parking,,
9853,156469339,way,1687193726,parking,,
9854,156469992,way,1687202310,place_of_worship,,
9855,156470563,way,1687210669,parking,,
9856,156472440,way,2156226232,university,,
9857,156472897,way,1687231975,parking,,
9858,156474356,way,1687241028,cafe,,
9859,156494758,way,1687393739,parking,,
9860,156494998,way,1687395587,parking,,
9861,156495000,way,1687395540,parking,,
9862,156495004,way,1687395544,parking,,
9863,156497004,way,1687411890,hospital,,
9864,156497777,way,1687418586,parking,,
9865,156502058,way,1687457215,place_of_worship,,
9866,156503255,way,1687466463,parking,,
9867,156503257,way,1687466448,parking,,
9868,156503258,way,1687466444,parking,,
9869,156503259,way,579493400,parking,,
9870,156503319,way,1687467796,parking,,
9871,156510006,way,1687504808,school,,
9872,156510060,way,1687504724,parking,,
9873,156510067,way,1687504865,parking,,
9874,156510068,way,1687516310,parking,,
9875,156510069,way,1687504819,parking,,
9876,156510071,way,1687516276,parking,,
9877,156526703,way,1687633370,parking,,
9878,156526705,way,1687633466,parking,,
9879,156526707,way,1687633380,parking,,
9880,156526711,way,1687633488,parking,,
9881,156526713,way,1687633393,parking,,
9882,156531047,way,1687698213,parking,,
9883,156531048,way,1687698215,parking,,
9884,156535263,way,1687720023,parking,,
9885,156535264,way,1687720025,parking,,
9886,156538134,way,1687728443,parking,,
9887,156538135,way,1687728486,parking,,
9888,156538137,way,1687728420,parking,,
9889,156538138,way,1687728410,parking,,
9890,156538139,way,1687728452,parking,,
9891,156538140,way,1687728431,parking,,
9892,156538145,way,1687728481,parking,,
9893,156538146,way,1687728714,parking,,
9894,156546214,way,1687801821,fast_food,,
9895,156546215,way,1687801766,bureau_de_change,,
9896,156546216,way,1687801715,restaurant,,
9897,156546219,way,1687801719,cafe,,
9898,156546222,way,1687801750,doctors,,
9899,156546229,way,1687802016,restaurant,,
9900,156548186,way,1687827444,restaurant,,
9901,156548202,way,1687827403,pharmacy,,
9902,156548205,way,1687827451,restaurant,,
9903,156548206,way,464770331,restaurant,,
9904,156614973,way,1688441492,pub,,
9905,156614974,way,1688441535,restaurant,,
9906,156614987,way,1688441558,cafe,,
9907,156614989,way,1688441623,bar,,
9908,156619381,way,1687078261,restaurant,,
9909,156619431,way,1688516248,restaurant,,
9910,156619452,way,1687078255,parking,,
9911,156620018,way,1330687520,restaurant,,
9912,156620023,way,1688535979,cafe,,
9913,156620024,way,382185026,cafe,,
9914,156620025,way,1330709151,restaurant,,
9915,156620029,way,1688535742,cafe,,
9916,156620032,way,1330698031,place_of_worship,,
9917,156620033,way,1330687503,restaurant,,
9918,156620036,way,1688535948,restaurant,,
9919,156620042,way,4721393034,pub,,
9920,156620043,way,1330687506,fast_food,,
9921,156620047,way,1324710057,cafe,,
9922,156620063,way,1688535755,cafe,,
9923,156645003,way,1688800457,parking,,
9924,156647946,way,1688826372,parking,,
9925,156682109,way,1689149151,parking,,
9926,156720834,way,1689388048,bank,,
9927,156720854,way,1689387995,cafe,,
9928,156720857,way,1689388024,bank,,
9929,156720863,way,1556097250,cafe,,
9930,156720866,way,1689387897,restaurant,,
9931,156720875,way,1689387902,restaurant,,
9932,156720882,way,1689388045,cafe,,
9933,156720883,way,292705421,post_office,,
9934,156725307,way,694508749,cafe,,
9935,156731564,way,1689605589,bar,,
9936,156731574,way,1689605599,cafe,,
9937,156731595,way,1689605539,fast_food,,
9938,156734414,way,1689634478,restaurant,,
9939,156734415,way,742399754,bar,,
9940,156734416,way,2860191859,fast_food,,
9941,156734417,way,567843760,pub,,
9942,156778739,way,1690181126,cafe,,
9943,156778762,way,1690181158,fast_food,,
9944,156778765,way,374252600,bank,,
9945,156819601,way,1690522099,parking,,
9946,156821717,way,1690556402,cafe,,
9947,156861909,way,1691065498,parking,,
9948,156872559,way,1691203240,restaurant,,
9949,156885514,way,1691250259,fountain,,
9950,156886335,way,1691258533,community_centre,,
9951,156886348,way,1691258563,restaurant,,
9952,156887742,way,1691270826,university,,
9953,156887746,way,1691270820,fast_food,,
9954,156887748,way,1691270812,fast_food,,
9955,156887749,way,1691270806,restaurant,,
9956,156974580,way,1692099084,place_of_worship,,
9957,156975345,way,1692106226,restaurant,,
9958,157009539,way,1692420273,school,,
9959,157009587,way,1692420310,parking,,
9960,157013563,way,1692447602,parking,,
9961,157021561,way,1692502378,pub,,
9962,157021563,way,1692502325,parking,,
9963,157026552,way,1692535794,pub,,
9964,157026553,way,1692535809,pub,,
9965,157027875,way,1692549969,place_of_worship,,
9966,157050641,way,1692888043,school,,
9967,157063068,way,3373642540,parking,,
9968,157108965,way,1693428448,parking,,
9969,157109311,way,1693435957,parking,,
9970,157109312,way,1693435778,parking,,
9971,157109314,way,1693435852,parking,,
9972,157109315,way,1693435886,parking,,
9973,157112716,way,1693475087,place_of_worship,,
9974,157115406,way,1693499358,parking,,
9975,157115408,way,1693499352,parking,,
9976,157118927,way,1693527844,parking,,
9977,157118936,way,1693527904,place_of_worship,,
9978,157134586,way,1693625346,parking,,
9979,157134587,way,1693625327,parking,,
9980,157134593,way,1693625271,parking,,
9981,157137089,way,1693635303,library,,
9982,157145426,way,1693686544,fuel,,
9983,157145431,way,1693686513,police,,
9984,157151094,way,1693722478,school,,
9985,157153058,way,4485819308,school,,
9986,157168852,way,1693867861,scout_hut,,
9987,157169699,way,1693878617,parking,,
9988,157169702,way,1693878643,parking,,
9989,157169704,way,1693878677,parking,,
9990,157169705,way,1693878727,parking,,
9991,157169706,way,1693878620,parking,,
9992,157169707,way,1693878672,parking,,
9993,157171975,way,1693888635,parking,,
9994,157175460,way,1693913821,parking,,
9995,157175463,way,1693913806,parking,,
9996,157175466,way,1693913827,parking,,
9997,157221865,way,1694422156,restaurant,,
9998,157221870,way,1694422205,cafe,,
9999,157221878,way,1694422181,cafe,,
10000,157221883,way,1694422148,restaurant,,
10001,157221903,way,1694422206,fast_food,,
10002,157221923,way,1694422237,parking,,
10003,157236262,way,1694505360,cafe,,
10004,157236268,way,1694505434,cafe,,
10005,157236271,way,1694505454,nightclub,,
10006,157236281,way,1694505365,fast_food,,
10007,157236283,way,1694505387,cafe,,
10008,157236295,way,1694505376,pub,,
10009,157236301,way,1694505425,bar,,
10010,157242576,way,1694553343,parking,,
10011,157247112,way,1694587031,parking,,
10012,157247469,way,1694592027,pub,,
10013,157247471,way,1677670886,fast_food,,
10014,157258516,way,1694672039,fast_food,,
10015,157258520,way,1694671740,fast_food,,
10016,157258526,way,1694671730,fast_food,,
10017,157258529,way,1694671699,taxi,,
10018,157258542,way,1694671843,fire_station,,
10019,157258547,way,1694671783,fast_food,,
10020,157258551,way,1694671752,bar,,
10021,157269217,way,1694798972,parking,,
10022,157269219,way,1694798966,parking,,
10023,157291494,way,1695018393,place_of_worship,,
10024,157292897,way,1695024118,hospital,,
10025,157305704,way,1695144310,parking,,
10026,157305712,way,1695144425,parking,,
10027,157314570,way,1695218687,cafe,,
10028,157314571,way,1758886695,cafe,,
10029,157314574,way,1695218776,cafe,,
10030,157314578,way,1695218723,restaurant,,
10031,157314580,way,1695218729,cafe,,
10032,157314586,way,789499074,restaurant,,
10033,157314595,way,1695218709,fast_food,,
10034,157316297,way,1695224739,parking,,
10035,157316739,way,1695239388,parking,,
10036,157316751,way,1695239420,parking,,
10037,157316753,way,1695239417,parking,,
10038,157316818,way,1695240807,parking,,
10039,157322968,way,1695296670,cafe,,
10040,157322969,way,1695296534,taxi,,
10041,157322970,way,1695296667,pub,,
10042,157322984,way,1695296592,restaurant,,
10043,157322988,way,1695296646,restaurant,,
10044,157322996,way,1695296758,pub,,
10045,157322999,way,1695296788,bar,,
10046,157323000,way,1695296483,pub,,
10047,157323015,way,1695296591,fast_food,,
10048,157323017,way,1695296574,pub,,
10049,157452542,way,1696699290,pub,,
10050,157472706,way,1696895521,cafe,,
10051,157525114,way,1828648895,parking,,
10052,157580370,way,1698173747,parking,,
10053,157582071,way,1698192845,parking,,
10054,157605249,way,1698539800,restaurant,,
10055,157617680,way,1698660993,pub,,
10056,157617907,way,1698661552,place_of_worship,,
10057,157618024,way,1698661840,fuel,,
10058,157661675,way,1699232581,parking,,
10059,157661676,way,304645202,parking,,
10060,157661677,way,1699232737,parking,,
10061,157661680,way,1699232689,parking,,
10062,157661681,way,1699232570,parking,,
10063,157661682,way,1699232745,parking,,
10064,157661683,way,1699232622,parking,,
10065,157661684,way,1699232482,parking,,
10066,157661685,way,1699232488,parking,,
10067,157661686,way,1699232528,parking,,
10068,157661688,way,1699232612,parking,,
10069,157661689,way,1699232534,parking,,
10070,157661690,way,1699232509,parking,,
10071,157718871,way,1699764685,cafe,,
10072,157747385,way,1700001256,parking,,
10073,157748190,way,1700009640,bar,,
10074,157748191,way,1700009630,cafe,,
10075,157748192,way,1700009746,bank,,
10076,157748193,way,1700009680,fast_food,,
10077,157748196,way,1700009732,cafe,,
10078,157748199,way,1700009740,bank,,
10079,157748200,way,1588852171,restaurant,,
10080,157748208,way,1700009738,cafe,,
10081,157748209,way,281454991,bank,,
10082,157748211,way,1700009621,cafe,,
10083,157757461,way,1700106803,restaurant,,
10084,157757463,way,1700106746,restaurant,,
10085,157757467,way,1700106715,cafe,,
10086,157757477,way,1700106358,restaurant,,
10087,157757493,way,1700106713,restaurant,,
10088,157757505,way,1700106464,fast_food,,
10089,157757515,way,1700106571,restaurant,,
10090,157757518,way,1700106661,cafe,,
10091,157757521,way,1700106396,taxi,,
10092,157757525,way,1700106360,restaurant,,
10093,157757534,way,1700106526,cafe,,
10094,157757540,way,1700106799,restaurant,,
10095,157757561,way,1700106668,pub,,
10096,157759509,way,1700140674,fast_food,,
10097,157759515,way,949045888,cafe,,
10098,157759517,way,1700140722,restaurant,,
10099,157759518,way,1700140766,bar,,
10100,157767108,way,1700227391,cafe,,
10101,157767115,way,1700227262,fast_food,,
10102,157767120,way,1700227437,bank,,
10103,157767121,way,1700227205,pub,,
10104,157767122,way,2837565775,pub,,
10105,157771295,way,1700289096,cafe,,
10106,157771302,way,692190815,restaurant,,
10107,157771306,way,295969846,pub,,
10108,157771312,way,1700289007,restaurant,,
10109,157771315,way,1700289032,cafe,,
10110,157771322,way,1700289220,restaurant,,
10111,157771325,way,1700289156,restaurant,,
10112,157771326,way,565470122,bar,,
10113,157771330,way,1700288937,cafe,,
10114,157771336,way,1700289263,restaurant,,
10115,157771343,way,1700289068,restaurant,,
10116,157771346,way,692190805,restaurant,,
10117,157771355,way,1700289104,restaurant,,
10118,157771360,way,1700289174,bar,,
10119,157771369,way,1700289112,restaurant,,
10120,157771373,way,1700289338,restaurant,,
10121,157771389,way,1700289533,pub,,
10122,157771394,way,1700289217,restaurant,,
10123,157771398,way,1700289460,cafe,,
10124,157771401,way,1700289235,cafe,,
10125,157771402,way,1700227251,cafe,,
10126,157771409,way,1700289087,cafe,,
10127,157771413,way,1700289498,restaurant,,
10128,157779526,way,1700436251,pub,,
10129,157779536,way,1700436423,ice_cream,,
10130,157779542,way,1700436094,cafe,,
10131,157779546,way,382513030,restaurant,,
10132,157779556,way,1700436085,pub,,
10133,157779567,way,1700436415,bar,,
10134,157779573,way,1700436238,bar,,
10135,157779614,way,1700436390,restaurant,,
10136,157779619,way,1700436253,restaurant,,
10137,157779649,way,1700436101,restaurant,,
10138,157779660,way,1700436200,cafe,,
10139,157779664,way,1700436434,pub,,
10140,157779667,way,373039731,restaurant,,
10141,157779671,way,1688441616,bar,,
10142,157779674,way,1700436303,restaurant,,
10143,157779676,way,1700436345,restaurant,,
10144,157779689,way,1700436354,restaurant,,
10145,157779691,way,1700436331,restaurant,,
10146,157779695,way,1700436374,restaurant,,
10147,157779696,way,1700436302,fast_food,,
10148,157779701,way,1700436343,restaurant,,
10149,157779708,way,382513021,restaurant,,
10150,157779712,way,1700436427,restaurant,,
10151,157892853,way,1981231650,place_of_worship,,
10152,157904695,way,1701362885,parking,,
10153,157904704,way,1701363475,parking,,
10154,157921143,way,1701513943,parking,,
10155,157921146,way,1701513946,parking,,
10156,157921147,way,1701513900,parking,,
10157,157921151,way,1701513976,parking,,
10158,157921153,way,1701514018,parking,,
10159,157921244,way,1701519622,parking,,
10160,157921247,way,1701519627,parking,,
10161,157921249,way,1701519591,parking,,
10162,157924560,way,1701556099,parking,,
10163,157924976,way,418799836,parking,,
10164,157926158,way,1701575457,parking,,
10165,157932480,way,1701627500,restaurant,,
10166,157932754,way,1701634830,fast_food,,
10167,157932758,way,1701634907,restaurant,,
10168,157932762,way,1701634864,cafe,,
10169,157933541,way,1701641912,parking,,
10170,157934262,way,1701646400,bank,,
10171,157934264,way,1701646439,restaurant,,
10172,157934510,way,1701649328,parking,,
10173,157934511,way,1701649311,parking,,
10174,157935437,way,1701666485,bank,,
10175,157935659,way,1701668307,parking,,
10176,157936447,way,1701681669,cafe,,
10177,157936454,way,1701681876,fast_food,,
10178,157936455,way,1701682045,cafe,,
10179,157936465,way,1701681642,fast_food,,
10180,157936474,way,1701681711,cafe,,
10181,157936481,way,1701681961,restaurant,,
10182,157936487,way,1701681622,fast_food,,
10183,157936491,way,1701681601,pharmacy,,
10184,157937634,way,1701702094,parking,,
10185,157939667,way,1701710646,parking,,
10186,157948699,way,1701733166,parking,,
10187,157956284,way,1701755634,pub,,
10188,157956287,way,1701755660,parking,,
10189,157991592,way,1702271388,pub,,
10190,157991596,way,1702271274,pub,,
10191,157991597,way,1702271322,restaurant,,
10192,158028213,way,1702665395,parking,,
10193,158054350,way,1703018319,school,,
10194,158075666,way,1703285525,parking,,
10195,158075669,way,1703285546,parking,,
10196,158075671,way,1703285566,parking,,
10197,158075679,way,1703285544,parking,,
10198,158075681,way,1703308109,parking,,
10199,158077405,way,1703303280,parking,,
10200,158078756,way,1703316463,parking,,
10201,158079074,way,1703320058,parking,,
10202,158079076,way,1703320034,parking,,
10203,158080352,way,1703336082,parking,,
10204,158080354,way,1703336138,parking,,
10205,158080356,way,1703336064,parking,,
10206,158080360,way,1703336107,parking,,
10207,158081800,way,1703357542,parking,,
10208,158081801,way,1703371303,parking,,
10209,158081802,way,1703357566,parking,,
10210,158081805,way,1703357630,parking,,
10211,158083312,way,1703377958,school,,
10212,158189908,way,1704203921,parking,,
10213,158209224,way,1704415905,parking,,
10214,158209229,way,1704416029,place_of_worship,,
10215,158226705,way,1704560528,bicycle_parking,,
10216,158228092,way,1704576806,parking,,
10217,158229292,way,1704593690,restaurant,,
10218,158229296,way,1704593713,cafe,,
10219,158229299,way,1704593759,cafe,,
10220,158229309,way,1704593775,cafe,,
10221,158229312,way,1704593790,pub,,
10222,158230003,way,1704599766,fast_food,,
10223,158230008,way,1704599764,restaurant,,
10224,158230781,way,1704616225,bank,,
10225,158230782,way,1704616169,fast_food,,
10226,158230786,way,1704616247,restaurant,,
10227,158230787,way,886053455,restaurant,,
10228,158230789,way,1704616210,pharmacy,,
10229,158230793,way,1704616162,restaurant,,
10230,158230794,way,1704616172,place_of_worship,,
10231,158235617,way,1704684927,school,,
10232,158257181,way,10440511,school,,
10233,158329578,way,1705529819,parking,,
10234,158331318,way,1705550023,place_of_worship,,
10235,158343616,way,1705644025,parking,,
10236,158347150,way,1705662751,parking,,
10237,158349254,way,1705698430,place_of_worship,,
10238,158350236,way,1705712382,parking,,
10239,158350813,way,1705720097,school,,
10240,158351387,way,1705729831,parking,,
10241,158351389,way,1705729869,parking,,
10242,158372422,way,1705830704,parking,,
10243,158372425,way,1705830544,parking,,
10244,158372426,way,1705830829,parking,,
10245,158372430,way,1705830742,parking,,
10246,158372435,way,1705830688,parking,,
10247,158380103,way,1705922185,parking,,
10248,158406736,way,1706035858,school,,
10249,158437746,way,2455422896,school,,
10250,158438051,way,1706314879,school,,
10251,158438839,way,1706326349,school,,
10252,158442968,way,1706371634,place_of_worship,,
10253,158443855,way,1706383026,parking,,
10254,158448005,way,1706406556,school,,
10255,158449478,way,1706419133,grave_yard,,
10256,158449479,way,1706419174,place_of_worship,,
10257,158481613,way,1706741168,school,,
10258,158482346,way,1706746761,school,,
10259,158484429,way,4327776414,school,,
10260,158486536,way,1706784215,parking,,
10261,158489040,way,1706829297,school,,
10262,158489570,way,1706832044,parking,,
10263,158492700,way,1706877515,parking,,
10264,158500016,way,1706929967,school,,
10265,158500025,way,1706929934,school,,
10266,158500678,way,1706931641,school,,
10267,158503286,way,1706944818,parking,,
10268,158521966,way,1707068942,place_of_worship,,
10269,158555461,way,1707393163,embassy,,
10270,158555469,way,1707393232,embassy,,
10271,158555475,way,1707393090,embassy,,
10272,158555544,way,1707392775,place_of_worship,,
10273,158564482,way,1707433746,pub,,
10274,158564484,way,948629709,pub,,
10275,158564486,way,1707433741,pub,,
10276,158578897,way,1707489851,school,,
10277,158662489,way,1708177847,parking,,
10278,158701565,way,1708586944,place_of_worship,,
10279,158710006,way,1708651832,parking,,
10280,158710631,way,1708661039,parking,,
10281,158710632,way,1708660970,parking,,
10282,158711047,way,1704409106,school,,
10283,158719075,way,1708757251,parking,,
10284,158719076,way,1708757464,parking,,
10285,158719077,way,1708757395,parking,,
10286,158720621,way,1708771142,parking,,
10287,158741358,way,1708869541,parking,,
10288,158753702,way,1708976149,school,,
10289,158753705,way,1708976110,school,,
10290,158755350,way,3283105016,parking,,
10291,158787056,way,1709237854,school,,
10292,158792348,way,1709264268,kindergarten,,
10293,158792356,way,1709264184,kindergarten,,
10294,158879235,way,1710079764,school,,
10295,158914263,way,1710347207,parking,,
10296,158919239,way,1710388040,pub,,
10297,158999429,way,1711071438,post_depot,,
10298,159001470,way,262311233,place_of_worship,,
10299,159013564,way,1711192627,place_of_worship,,
10300,159030519,way,1711345402,parking,,
10301,159030524,way,1711345368,parking,,
10302,159030526,way,1711345446,parking,,
10303,159039182,way,1711432165,pub,,
10304,159049107,way,3748952020,parking,,
10305,159052524,way,4456482227,pub,,
10306,159061686,way,4395357611,pharmacy,,
10307,159061758,way,1711679602,bar,,
10308,159063829,way,1711687813,school,,
10309,159064697,way,1711691223,school,,
10310,159089145,way,1711879987,college,,
10311,159089720,way,1711882984,fuel,,
10312,159095035,way,1711923984,school,,
10313,159244715,way,1713364833,fast_food,,
10314,159244729,way,1713365577,public_building,,
10315,159244732,way,1713364783,bank,,
10316,159244738,way,1713364830,cafe,,
10317,159244751,way,140614668,pub,,
10318,159244754,way,1713365565,pub,,
10319,159245996,way,1713383931,post_office,,
10320,159246784,way,1713394647,cafe,,
10321,159246786,way,452741048,restaurant,,
10322,159246789,way,1713394644,pharmacy,,
10323,159389076,way,1715052401,bus_station,,
10324,159391417,way,1715074839,fast_food,,
10325,159391419,way,1715074626,restaurant,,
10326,159391442,way,1715074566,restaurant,,
10327,159391446,way,1715074935,restaurant,,
10328,159391455,way,1715074949,clinic,,
10329,159391457,way,1715074654,bureau_de_change,,
10330,159391468,way,1715074899,car_wash,,
10331,159402281,way,1715158880,fast_food,,
10332,159402282,way,1715158917,cafe,,
10333,159402292,way,1715158916,fast_food,,
10334,159402308,way,1715158922,cafe,,
10335,159402309,way,1715158955,bank,,
10336,159402311,way,418799859,restaurant,,
10337,159402316,way,1715159055,cafe,,
10338,159402323,way,1715159262,pharmacy,,
10339,159402332,way,1715159192,veterinary,,
10340,159404450,way,1715191139,dentist,,
10341,159407052,way,1715223154,pharmacy,,
10342,159407054,way,507957718,restaurant,,
10343,159407057,way,2140003427,pub,,
10344,159427802,way,1715417451,parking,,
10345,159466936,way,1715820647,restaurant,,
10346,159466938,way,1715820658,restaurant,,
10347,159466941,way,1715820587,cafe,,
10348,159466942,way,1715820697,bank,,
10349,159482780,way,4710971376,cafe,,
10350,159482781,way,772092180,restaurant,,
10351,159482788,way,771982877,cafe,,
10352,159482792,way,4709189591,cafe,,
10353,159483957,way,4704653147,restaurant,,
10354,159483961,way,4710971675,restaurant,,
10355,159483965,way,1715977123,restaurant,,
10356,159483966,way,4710971316,cafe,,
10357,159501791,way,1716125393,cafe,,
10358,159512324,way,1716224020,cafe,,
10359,159596128,way,1717077707,school,,
10360,159638919,way,1717567646,restaurant,,
10361,159660905,way,3050107674,public_building,,
10362,159678881,way,1717885343,parking,,
10363,159693018,way,1718031918,parking,,
10364,159693026,way,1718007655,parking,,
10365,159696953,way,1718045532,parking,,
10366,159708654,way,1718198011,school,,
10367,159710087,way,1718221282,fuel,,
10368,159731315,way,1718380969,pub,,
10369,159741192,way,1718445532,restaurant,,
10370,159741195,way,1718445503,cafe,,
10371,159741196,way,1718445686,bar,,
10372,159741203,way,1718446106,pharmacy,,
10373,159741207,way,1718446091,restaurant,,
10374,159741218,way,1718445768,restaurant,,
10375,159741223,way,1718446345,cafe,,
10376,159741224,way,1718446496,cafe,,
10377,159741232,way,1718445641,restaurant,,
10378,159741235,way,1718445464,dentist,,
10379,159741237,way,1718446753,cafe,,
10380,159741243,way,1718446295,pub,,
10381,159751191,way,1718566901,pub,,
10382,159751198,way,1718566837,courthouse,,
10383,159757516,way,1718608453,school,,
10384,159844951,way,1719422019,bank,,
10385,159859463,way,1719525476,fast_food,,
10386,159859485,way,1719525425,restaurant,,
10387,159859486,way,1719525320,fast_food,,
10388,159859496,way,1719525014,restaurant,,
10389,159859504,way,1719525374,fast_food,,
10390,159859506,way,1719525201,money_transfer,,
10391,159859514,way,1719525349,fast_food,,
10392,159915538,way,1719780275,restaurant,,
10393,159915540,way,1719780236,dentist,,
10394,159922578,way,1719849923,fast_food,,
10395,159922584,way,666475906,cafe,,
10396,159922604,way,666475907,cafe,,
10397,159922610,way,1719849938,fast_food,,
10398,159922613,way,1719849915,pub,,
10399,159922618,way,1719849936,cafe,,
10400,159922620,way,288045106,pub,,
10401,159924461,way,1719875399,restaurant,,
10402,159924463,way,1719875452,fast_food,,
10403,159924468,way,1678155365,bar,,
10404,159924469,way,1719875518,cafe,,
10405,159924470,way,1719875411,cafe,,
10406,159925738,way,1719899669,bar,,
10407,159925739,way,1719899636,dentist,,
10408,159925740,way,1719899636,restaurant,,
10409,159925741,way,666475915,cafe,,
10410,159925745,way,1719899619,bar,,
10411,159925747,way,1719899660,fast_food,,
10412,159925748,way,1719899627,cafe,,
10413,159925752,way,1719899625,pub,,
10414,160042920,way,1721040909,bank,,
10415,160047303,way,1721094505,dentist,,
10416,160047323,way,1721094381,parking,,
10417,160057041,way,1721205704,library,,
10418,160057042,way,1721205595,parking,,
10419,160093284,way,1684511872,pharmacy,,
10420,160093287,way,1721678913,bank,,
10421,160093288,way,1721679035,fast_food,,
10422,160093290,way,1721678940,bank,,
10423,160093296,way,1721678950,bank,,
10424,160093297,way,1686333115,doctors,,
10425,160096669,way,1721713693,bank,,
10426,160096670,way,1721713748,pub,,
10427,160096673,way,1721713734,bank,,
10428,160111000,way,1721843707,parking,,
10429,160138923,way,1722104904,bank,,
10430,160138933,way,1722104945,cafe,,
10431,160138934,way,1722104921,bank,,
10432,160138936,way,1722104989,pub,,
10433,160138948,way,1722104971,cafe,,
10434,160140547,way,1722118883,restaurant,,
10435,160140552,way,1722118921,cafe,,
10436,160140557,way,1722118897,cafe,,
10437,160140558,way,1722118885,cafe,,
10438,160140563,way,1722118903,restaurant,,
10439,160141501,way,1722133693,restaurant,,
10440,160141504,way,1722133652,cafe,,
10441,160141507,way,1722133622,restaurant,,
10442,160141513,way,1722133548,restaurant,,
10443,160141514,way,1722133508,restaurant,,
10444,160142606,way,1722140340,restaurant,,
10445,160153332,way,1722234604,health_centre,,
10446,160157566,way,1722268406,fast_food,,
10447,160157568,way,1722268383,restaurant,,
10448,160163212,way,1722302380,place_of_worship,,
10449,160163213,way,1722302433,cafe,,
10450,160163216,way,2496836235,pub,,
10451,160190848,way,1722588209,place_of_worship,,
10452,160190864,way,1722570399,fast_food,,
10453,160198804,way,1722625434,school,,
10454,160218776,way,1722805033,cafe,,
10455,160218778,way,1722805040,cafe,,
10456,160218781,way,1722805016,cafe,,
10457,160218783,way,1722805013,cafe,,
10458,160241971,way,1723025280,parking,,
10459,160242010,way,1723025266,parking,,
10460,160242037,way,1723025287,parking,,
10461,160279478,way,1723340795,restaurant,,
10462,160279486,way,1723340805,pub,,
10463,160330586,way,1723788858,school,,
10464,160330604,way,1723788789,school,,
10465,160391557,way,1724384501,fast_food,,
10466,160391560,way,1724384451,cafe,,
10467,160391562,way,1724384482,bank,,
10468,160391564,way,1724384474,police,,
10469,160392337,way,1724393515,club,,
10470,160404637,way,1724521530,place_of_worship,,
10471,160457249,way,1725141346,parking,,
10472,160460155,way,1725181461,parking,,
10473,160460159,way,1725181553,clinic,,
10474,160467106,way,1725247994,dentist,,
10475,160478572,way,1725365448,parking,,
10476,160527361,way,1725813803,pub,,
10477,160537346,way,1725917402,bank,,
10478,160566279,way,1726214717,parking,,
10479,160566280,way,1726214624,school,,
10480,160580385,way,1726343456,university,,
10481,160598830,way,3737496506,parking,,
10482,160602399,way,1726538326,parking,,
10483,160626447,way,1726767380,college,,
10484,160626499,way,3805434390,parking,,
10485,160626503,way,1726766980,parking,,
10486,160628262,way,1726783408,place_of_worship,,
10487,160640104,way,4061964992,parking,,
10488,160640121,way,1726870383,parking,,
10489,160640133,way,1726870732,parking,,
10490,160648987,way,1726903118,toilets,,
10491,160661202,way,1727000224,cafe,,
10492,160661212,way,1727000253,college,,
10493,160661213,way,243707544,cinema,,
10494,160661217,way,1727000287,college,,
10495,160661220,way,1727000210,veterinary,,
10496,160661225,way,1727000366,school,,
10497,160661230,way,1727000359,cafe,,
10498,160661232,way,1727000368,restaurant,,
10499,160661241,way,1727000267,public_building,,
10500,160661245,way,1727000282,library,,
10501,160665945,way,886050739,restaurant,,
10502,160665955,way,1727038079,pub,,
10503,160669962,way,4708915169,bank,,
10504,160669966,way,1727068656,pub,,
10505,160669967,way,1587700109,fast_food,,
10506,160669972,way,4708915160,pub,,
10507,160669985,way,4708915176,restaurant,,
10508,160672827,way,1092764567,bar,,
10509,160672830,way,1727087448,restaurant,,
10510,160678803,way,4708948708,cafe,,
10511,160678821,way,243707555,pub,,
10512,160678832,way,1727140241,restaurant,,
10513,160678834,way,1727140485,cafe,,
10514,160678836,way,1727068669,restaurant,,
10515,160678837,way,1727140473,pub,,
10516,160678838,way,303083766,pub,,
10517,160678839,way,4708930276,restaurant,,
10518,160678840,way,1727140167,restaurant,,
10519,160678848,way,1727140466,pharmacy,,
10520,160682215,way,1727170922,cafe,,
10521,160682216,way,1727170923,restaurant,,
10522,160682220,way,1727170921,restaurant,,
10523,160683906,way,2532857129,pub,,
10524,160683909,way,1727184843,restaurant,,
10525,160683914,way,819203353,restaurant,,
10526,160683916,way,1727184847,place_of_worship,,
10527,160683918,way,1727184883,restaurant,,
10528,160704123,way,1727420885,parking,,
10529,160704125,way,1088736907,public_building,,
10530,160712937,way,1727515482,parking,,
