id,lat,lon,amenity,type
1844622467,51.515985,-0.10932,cafe,Food and Drinks
1944425592,51.5137631,-0.0842418,bank,Services
1977682861,51.5145675,-0.0864453,cafe,Food and Drinks
1988924587,51.5178454,-0.0797675,cafe,Food and Drinks
1988964537,51.5194343,-0.0794517,cafe,Food and Drinks
1990694632,51.5101991,-0.0926904,parking,Transportation
2002787538,51.51311,-0.0941524,restaurant,Food and Drinks
2005076943,51.5147356,-0.0865751,restaurant,Food and Drinks
2018778545,51.5200124,-0.0942444,library,Education
2118622430,51.5177374,-0.0968215,bar,Food and Drinks
2118622484,51.5177506,-0.0965515,cafe,Food and Drinks
2135411292,51.518448,-0.0973908,parking,Transportation
2168949323,51.5194649,-0.089136,nightclub,Entertainment
2181228603,51.514381,-0.0951487,restaurant,Food and Drinks
2189991994,51.509227,-0.0800317,restaurant,Food and Drinks
2306299784,51.5210878,-0.0929175,cinema,Entertainment
2313253287,51.509736,-0.079739,cafe,Food and Drinks
2313253514,51.509729,-0.07952,cafe,Food and Drinks
2334237323,51.5109803,-0.0816178,restaurant,Food and Drinks
2386586656,51.5158896,-0.0894555,bar,Food and Drinks
2386591474,51.5156828,-0.0904706,bar,Food and Drinks
2389237163,51.5187687,-0.0882071,bank,Services
2389867778,51.511476,-0.089229,cafe,Food and Drinks
2389890388,51.514388,-0.0858098,pharmacy,Shopping
2389896693,51.5169874,-0.0831215,fast_food,Food and Drinks
2417784150,51.5157674,-0.0906418,fast_food,Food and Drinks
2467844948,51.5210194,-0.0930799,cafe,Food and Drinks
2467844953,51.5210895,-0.0926896,restaurant,Food and Drinks
2490735156,51.5150095,-0.0850972,college,Education
2496113494,51.518361,-0.0836748,cafe,Food and Drinks
2502516624,51.517487,-0.0953877,parking,Transportation
2530782263,51.5116663,-0.0806453,cafe,Food and Drinks
2534832370,51.5108715,-0.0908692,pub,Food and Drinks
2541062471,51.5101705,-0.0842367,fast_food,Food and Drinks
2541065237,51.512063,-0.082426,fast_food,Food and Drinks
2545451238,51.5184881,-0.08402,fast_food,Food and Drinks
2552477967,51.5101313,-0.0842444,restaurant,Food and Drinks
2554608346,51.516799,-0.0864441,restaurant,Food and Drinks
2574301884,51.5101498,-0.0844172,cafe,Food and Drinks
2592530672,51.5188357,-0.0789814,restaurant,Food and Drinks
2616939016,51.5130738,-0.092593,restaurant,Food and Drinks
2632761630,51.519909,-0.0793085,bar,Food and Drinks
2632761639,51.52112,-0.0791943,cafe,Food and Drinks
2632761641,51.5208561,-0.0794619,cafe,Food and Drinks
2632761642,51.5210136,-0.0793126,cafe,Food and Drinks
2642857004,51.5143849,-0.0864373,restaurant,Food and Drinks
2642857066,51.5139817,-0.0860246,bank,Services
2642857073,51.5137835,-0.0863464,restaurant,Food and Drinks
2642857076,51.5141001,-0.0869235,bank,Services
2642857238,51.5113198,-0.0873492,cafe,Food and Drinks
2642857241,51.5114607,-0.0871213,restaurant,Food and Drinks
2642895012,51.5166913,-0.0875236,fast_food,Food and Drinks
2642895015,51.5166023,-0.0878151,cafe,Food and Drinks
2642895020,51.5164114,-0.0875935,restaurant,Food and Drinks
2642895027,51.5163838,-0.0878586,restaurant,Food and Drinks
2642895032,51.5160723,-0.0872808,cafe,Food and Drinks
2642895034,51.5156147,-0.0882993,fast_food,Food and Drinks
2642895041,51.5162053,-0.0876388,bank,Services
2642895044,51.5158032,-0.087801,restaurant,Food and Drinks
2642895061,51.516783,-0.0875035,fast_food,Food and Drinks
2660331337,51.5189332,-0.0895644,fast_food,Food and Drinks
2663943027,51.5190465,-0.0900083,bar,Food and Drinks
2663943029,51.5191308,-0.0888951,cafe,Food and Drinks
2672118121,51.5159379,-0.0927967,library,Education
2681310259,51.517682,-0.1092106,bank,Services
2688194610,51.515099,-0.1054434,bicycle_rental,Services
2737653447,51.5111068,-0.0858836,bar,Food and Drinks
2754581096,51.5196883,-0.093761,cafe,Food and Drinks
2793892943,51.5128315,-0.0845788,fast_food,Food and Drinks
2793904913,51.5144903,-0.0840663,restaurant,Food and Drinks
2793904914,51.5143246,-0.085187,restaurant,Food and Drinks
2793904915,51.5142271,-0.0844398,restaurant,Food and Drinks
2793904916,51.5134334,-0.0854419,fast_food,Food and Drinks
2876062101,51.5171666,-0.0824958,restaurant,Food and Drinks
2876062102,51.5171316,-0.0825452,bureau_de_change,Services
2898947623,51.5148734,-0.0915477,cafe,Food and Drinks
2898949673,51.5147635,-0.0915874,cafe,Food and Drinks
2914392891,51.5164859,-0.078969,restaurant,Food and Drinks
2914393692,51.5172702,-0.0800393,fast_food,Food and Drinks
2914399314,51.516441,-0.0787985,restaurant,Food and Drinks
2914561213,51.5170836,-0.079769,restaurant,Food and Drinks
2917627044,51.5173594,-0.0816951,restaurant,Food and Drinks
2917627045,51.5173794,-0.0817622,restaurant,Food and Drinks
2917627046,51.517346,-0.0808019,bar,Food and Drinks
2917627047,51.5173227,-0.0808609,bar,Food and Drinks
2917627048,51.5171374,-0.0811908,restaurant,Food and Drinks
2924593992,51.5108705,-0.0879057,restaurant,Food and Drinks
2928885430,51.5161976,-0.0812224,restaurant,Food and Drinks
2928885431,51.5162609,-0.0810298,restaurant,Food and Drinks
2934288544,51.5149462,-0.0807769,bank,Services
2934288545,51.5151499,-0.0801122,dentist,Health
2935383884,51.510937,-0.0803664,pub,Food and Drinks
2935383885,51.51071,-0.0816753,bar,Food and Drinks
2935424558,51.5112676,-0.081635,restaurant,Food and Drinks
2935431092,51.515691,-0.0790092,restaurant,Food and Drinks
2945792753,51.5135721,-0.0808723,bar,Food and Drinks
2967342477,51.511967,-0.0834791,restaurant,Food and Drinks
2967342480,51.51178,-0.0836052,restaurant,Food and Drinks
2967342482,51.5116919,-0.0831712,fast_food,Food and Drinks
2979737106,51.5207291,-0.0789605,restaurant,Food and Drinks
2985830592,51.5169075,-0.0801505,fast_food,Food and Drinks
3010425536,51.5157413,-0.0857481,cafe,Food and Drinks
3014236564,51.5170285,-0.0786661,bar,Food and Drinks
3014236565,51.5171424,-0.078597,restaurant,Food and Drinks
3014236572,51.5169556,-0.0783525,restaurant,Food and Drinks
3018116497,51.5149648,-0.0830569,fast_food,Food and Drinks
3018116498,51.5151685,-0.0828534,fast_food,Food and Drinks
3018116499,51.5151085,-0.0829092,bank,Services
3068270488,51.5166157,-0.0782474,fast_food,Food and Drinks
3086182493,51.5170552,-0.0794389,restaurant,Food and Drinks
3114630761,51.515105,-0.0840846,bar,Food and Drinks
3130435823,51.510385,-0.091702,police,Government
3143551225,51.5152028,-0.0824388,cafe,Food and Drinks
3143551226,51.5151673,-0.0824833,bureau_de_change,Services
3143555530,51.5166221,-0.0797444,bank,Services
3144096202,51.5173375,-0.0850843,restaurant,Food and Drinks
3145196706,51.5154032,-0.0822007,restaurant,Food and Drinks
3147137124,51.511846,-0.0822405,cafe,Food and Drinks
3147137125,51.5120699,-0.0825053,cafe,Food and Drinks
3147137127,51.5120506,-0.0822806,fast_food,Food and Drinks
3147324127,51.51193,-0.082545,fast_food,Food and Drinks
3147328734,51.5095899,-0.0846551,bicycle_rental,Services
3149254958,51.5144034,-0.107269,fast_food,Food and Drinks
3168534745,51.5175256,-0.0782576,restaurant,Food and Drinks
3195441960,51.5174192,-0.0776409,university,Education
3195444561,51.5177685,-0.0777772,university,Education
3197327375,51.5172383,-0.0822607,fast_food,Food and Drinks
3197327376,51.5172884,-0.082472,fast_food,Food and Drinks
3197327377,51.5173166,-0.0826172,fast_food,Food and Drinks
3197327378,51.5173415,-0.0827188,fast_food,Food and Drinks
3197327379,51.517401,-0.0828744,cafe,Food and Drinks
3197333545,51.5204357,-0.0818002,restaurant,Food and Drinks
3206389319,51.5212463,-0.0787394,cafe,Food and Drinks
3215682615,51.515221,-0.0786837,fast_food,Food and Drinks
