id,lat,lon,amenity,type
4692548549,51.540871,-0.0107443,bicycle_rental,Services
4692548550,51.5430813,-0.0079843,bicycle_rental,Services
4692548551,51.5384303,-0.011895,bicycle_rental,Services
4692553573,51.5224761,-0.0417247,bicycle_rental,Services
4692922609,51.4714905,-0.1128659,restaurant,Food and Drinks
4693256690,51.5224202,-0.1589734,restaurant,Food and Drinks
4693286243,51.594868,-0.3833488,chemist,Shopping
4693286244,51.5711626,-0.3644695,supermarket,Shopping
4693286245,51.5942267,-0.3822809,optician,Health
4693286246,51.5985781,-0.393733,beauty,Shopping
4693286247,51.6060242,-0.3773827,clinic,Health
4693286248,51.5924266,-0.3818265,clothes,Shopping
4693286249,51.5949051,-0.3834151,clothes,Shopping
4693286250,51.5986633,-0.3935331,copyshop,Services
4693286251,51.5727579,-0.371224,convenience,Shopping
4693286253,51.5646446,-0.3549345,clinic,Health
4693286254,51.5759256,-0.3708259,restaurant,Food and Drinks
4693286255,51.5950451,-0.3836905,bank,services
4693286256,51.5949981,-0.3835817,optician,Health
4693286257,51.5801818,-0.3814131,place_of_worship,Other
4693286258,51.5947192,-0.3830496,bookmaker,Shopping
4693286260,51.5726352,-0.3712273,dentist,Health
4693286262,51.5852827,-0.3818162,convenience,Shopping
4693286263,51.5736888,-0.3710627,restaurant,Food and Drinks
4693308180,51.607084,-0.0150834,school,Education
4693326096,51.5179585,-0.127499,restaurant,Food and Drinks
4693333791,51.5303138,-0.1213916,restaurant,Food and Drinks
4693337189,51.5362604,-0.1389075,restaurant,Food and Drinks
4693607089,51.5433673,-0.126007,restaurant,Food and Drinks
4693652989,51.5139793,-0.1325762,restaurant,Food and Drinks
4693825240,51.4831622,-0.3481699,books,Shopping
4693825246,51.4950641,-0.3660159,restaurant,Food and Drinks
4696258590,51.5208567,-0.1421772,restaurant,Food and Drinks
4697297510,51.5051339,-0.1047604,restaurant,Food and Drinks
4697380306,51.3806754,-0.1848461,hospital,Health
4699035791,51.5426099,-0.1483172,bakery,shopping
4699313439,51.5090715,-0.2628648,bicycle,Shopping
4699346265,51.5088553,-0.2628601,cafe,Food and Drinks
4699403068,51.4419816,-0.1493135,convenience,Shopping
4699403069,51.4417605,-0.149197,convenience,Shopping
4699403077,51.4414548,-0.1490915,restaurant,Food and Drinks
4699403078,51.4415139,-0.1491037,charity,Shopping
4699403079,51.4415629,-0.1491213,pharmacy,Shopping
4699444808,51.4417149,-0.1491791,fast_food,Food and Drinks
4699444809,51.4418086,-0.1492279,restaurant,Food and Drinks
4699715433,51.5127385,-0.1135526,pub,Food and Drinks
4700133528,51.4369729,-0.1731785,park,Other
4700133532,51.4369729,-0.1731785,park,Other
4700201905,51.6418978,-0.0380778,playground,Entertainment
4700633520,51.6080249,-0.0113335,childcare,Services
4700633521,51.6080175,-0.0115051,childcare,Services
4700633522,51.6080119,-0.0116363,childcare,Services
4700633523,51.6080302,-0.0112085,childcare,Services
4700633525,51.6083321,-0.0109972,childcare,Services
4701327844,51.51598,-0.1763014,accessories,shopping
4701327845,51.5159351,-0.1763698,clothes,Shopping
4701327846,51.5160261,-0.1762222,clothes,Shopping
4701327847,51.5161008,-0.176094,chemist,Shopping
4701327848,51.5161865,-0.1760672,fast_food,Food and Drinks
