id,lat,lon,amenity
2251041413,51.4314594,-0.1289333,bicycle_parking
2251041416,51.4317436,-0.1294483,bicycle_parking
2251045684,51.4385825,-0.1263638,bicycle_parking
2251045686,51.4409967,-0.1249368,bicycle_parking
2251045689,51.4384588,-0.1264603,bicycle_parking
2251045691,51.4391342,-0.1260205,bicycle_parking
2251045694,51.4396057,-0.1258863,bicycle_parking
2251045696,51.4401775,-0.1255645,bicycle_parking
2251045699,51.4421704,-0.1247384,bicycle_parking
2251045701,51.4390406,-0.1260634,bicycle_parking
2251045703,51.4417959,-0.124454,bicycle_parking
2251049281,51.44979,-0.1361324,bicycle_parking
2251049283,51.4494222,-0.1359393,bicycle_parking
2251049284,51.4489475,-0.1432295,bicycle_parking
2251049286,51.4434476,-0.1443185,bicycle_parking
2251049287,51.4473628,-0.1273133,bicycle_parking
2251049288,51.4503449,-0.136186,bicycle_parking
2251049289,51.4475835,-0.1271631,bicycle_parking
2251051032,51.4337001,-0.116048,bicycle_parking
2251056422,51.4446313,-0.1220293,bicycle_parking
2251056423,51.4440817,-0.1188369,bicycle_parking
2251057231,51.446206,-0.124395,bicycle_parking
2251065090,51.4490862,-0.1205917,bicycle_parking
2251065092,51.4491163,-0.1236386,bicycle_parking
2251065094,51.4469778,-0.1243477,bicycle_parking
2251065096,51.4498184,-0.1228581,bicycle_parking
2251065102,51.4459018,-0.118521,bicycle_parking
2251065104,51.446995,-0.1192506,bicycle_parking
2251065106,51.4498886,-0.1228098,bicycle_parking
2251065108,51.4466657,-0.1241939,bicycle_parking
2251078681,51.5069909,-0.1455218,restaurant
2251372216,51.3750574,-0.0946214,coffee
2251372220,51.3752254,-0.0947153,copyshop
2251372284,51.3751737,-0.0952026,parking
2251372289,51.3752686,-0.0952646,parking
2251372303,51.3753769,-0.0947567,parking
2252043080,51.5838166,-0.0082602,bar
2252043085,51.5837788,-0.008416,bar
2252059901,51.579824,-0.0412215,pub
2252188378,51.5737917,-0.1127195,convenience
2252232964,51.4616278,-0.1129398,bicycle_parking
2252237234,51.4616583,-0.1133679,bicycle_parking
2252243586,51.4619762,-0.1131986,bicycle_parking
2252245949,51.4616714,-0.1132375,bicycle_parking
2252257456,51.4613879,-0.1115142,bicycle_parking
2252257460,51.4605357,-0.1107846,bicycle_parking
2252257467,51.4620363,-0.1110743,bicycle_parking
